Unnamed: 0,rating,review,date,userName,title,quarter,year
441,1,자동재생이 됐다 안됐다해요.. 설정에서 자동재생 체크도하고 핀번호도 설정했는데.. 디즈니플러스 문의해도 원인을 모른다네요.. 시리즈볼 때 진짜 불편해요.,2022-02-05 03:31:44,이정민,,2022/1Q,2022
2958,5,마블뽕이 차오른다,2022-02-05 05:18:33,모구마,,2022/1Q,2022
988,3,"다음화 재생,볼륨 업더운,오프닝건너뛰등 불편함 다른곳에 비해 느림",2022-02-05 06:16:39,에볼렛,자동,2022/1Q,2022
2370,1,가입했고 앱 설치하려고 하는데 왜 설치가 안됩니까,2022-02-05 06:57:15,Eunice Lee,,2022/1Q,2022
3202,5,갓즈니,2022-02-05 10:47:09,Elsanna,,2022/1Q,2022
426,1,"Ui로 자막, 오디오 설정 불편함. 화질설정도 없음. 심지어 서비스 다른 나라보다 늦게 들어오면서 자막 이상하게 해놓음. 고객과 소통할 생각없음. Pc충이면서 진짜 논란될만한 것들에는 입 꾹 닫음.",2022-02-05 11:09:01,김예림,,2022/1Q,2022
312,4,비밀번호를 입력했는데 계속 안된다고 뜨면서 오류나요...살려주세요,2022-02-05 11:21:18,도yeon,로그인오류,2022/1Q,2022
1378,5,제가 제일재미있게 보았던거는 지금 우리 학교는...입니다 추천 드립니다 그래서별점5점 드립니다,2022-02-05 11:30:21,김미숙,,2022/1Q,2022
3453,5,구드,2022-02-05 12:39:17,따야따야,,2022/1Q,2022
784,1,"핸드폰으루 전체화면 만 재생가는 한것, 화면 잠금 안되는 것이 개선되면 좋겠습니다",2022-02-05 13:05:53,김수현,,2022/1Q,2022
255,2,"재생 속도를 바꿀 수가 없어 답답하고,
한 회 가 끝나면 자동으로 그 다음으로 안 넘어가는 게 불편해요
그 외엔 다른 ott와 비슷하고,
런닝맨 같은 다른 곳에서 못 보는 걸 볼 수 있어 재밌긴 하네요",2022-02-05 14:05:11,중독자웅동,속도 연속 재생,2022/1Q,2022
1259,2,팝업.배속 .자막.문제해결해야 많은분들이 가입하고 방영하는것들도 대박날듯싶네요,2022-02-05 14:15:55,깽3김,,2022/1Q,2022
38,1,안드로이드 삼성기기로 크롬캐스트로 전송하여 사용중입니다 자막크기가 극도로 작아졌어요 Pc에서 크롬캐스트로 전송해도 마찬가지로 자막이 너무작아 읽기 힘들어요 2. 재생중 해당 컨텐츠의 다음화나 다음시즌으로 이동 할 수 있었으면해요 다른화 보려면 아에 재생을종요시키고 다시 컨텐츠를 찾아 해당화를찾아야해요 3.다음화를 틀기위해 10초씩이동해서 다음화로 넘어가면 다음화재생시 재생바가 안사라지고 무한 로딩이되는 오류가 계속 발생중이에요 4. 최근 보고 종료한 시즌 화수가 제대로 저장이안되어서 재생할때마다 최근재생위치 화수를 찾아 재생해야합니다,2022-02-05 15:12:39,망순TV,,2022/1Q,2022
2758,1,아니 왜 어플이 안들어가짐?,2022-02-05 15:47:39,YoungWoo Kim,,2022/1Q,2022
266,2,"컨텐츠는 둘째치고 
앱사용자들의 편의성을 전혀 생각 안하는 듯합니다 
자막크기 연속재생 등등 빨리 업데이트 해주세요",2022-02-05 16:26:06,나나언니,써본 구독앱중 기능 최악이에요,2022/1Q,2022
2923,3,왜실행안되죠?,2022-02-05 18:04:44,박현주,,2022/1Q,2022
786,1,"pip, 자막 설정변경(왜 기기자체 환경설정을 바꿔야하는지?), 화질, 배속 등 기본적인거 하나도 안넣어놓고 돈만쳐먹는 ott 기본적인건 좀 갖추고 나오세요",2022-02-05 22:34:58,쉴드,,2022/1Q,2022
34,2,배속 없습니다. 밀어서 진행 바 이동 기능 없습니다. 소형 화면으로 보는 기능도 없습니다. 일단 영상 보고 싶은게 있으면 각 잡고 처음부터 끝까지 보고 재미없거나 지루한 부분을 넘기려면 더블 터치로 10초씩 이동해야 합니다. 요즘 이렇게 불편한 앱도 오랜만인거 같습니다. 웨이브도 얘보다는 기능이 많을겁니다.,2022-02-05 22:50:04,Welcome Hello,,2022/1Q,2022
3163,1,Why don't you provide the PIP function?,2022-02-05 22:51:05,Korean English Interpreter,,2022/1Q,2022
2389,5,good 그리고 니시미야 사랑해,2022-02-06 01:44:35,이정원,,2022/1Q,2022
1881,2,아니 애들 보는 애니에 왜 더빙이 그따그입니까 중간중간에 영어는 머입니깐 차라리 더빙 하지마세요,2022-02-06 08:46:31,최광욱,,2022/1Q,2022
2415,1,최 악 임 탈퇴 힘듬,2022-02-06 08:53:01,박홍준,,2022/1Q,2022
353,1,"볼 건 참 많은데… 서버가 너무 구멍가게 아닌가요? 다른 스트리밍 사이트에선 되는 게 여기선 거의 다 안 돼요 자막도 참… 크기가 너무 작고 오타, 오역도 많고… 컨텐츠들이 아무리 좋아도 사이트때문에 구독 그만하고 싶어지네요",2022-02-06 10:40:46,들러빙,업데이트…,2022/1Q,2022
985,5,일부의 이용자들이 자막문제 있다 하는데 자막문제 없네요 더빙내용이나 자막이나 번역방식에 차이는 있어도 뜻은 똑같네요 의역으로 번역한거네요 그리고 16000개 콘텐츠를 보유하고 있다고 하니 어서어서 많이 올라오길 기다립니다 사실은 지금도 볼거 많아서 골라보고 있네요,2022-02-06 10:41:57,wotkd,디즈니플러스 좋아요❤️,2022/1Q,2022
35,1,크롬캐스트2로 보는데 자막이 너무 작아서 볼 수가 없어요. 원래도 불편했는데 얼마전부터 더 작아졌어요. 폰이나 PC에서 자막 크기를 조정할 수 있는데 크롬캐스트에는 적용이 안됩니다. 크롬캐스트는 TV 자체 설정에서 조절해야한다고 나오는데... 자막 크기 조절할 수 있는 기능이 있는 TV라면 스마트TV일텐데 그런 제품이면 애초에 크롬캐스트를 안썼겠죠. 장난하는 것도 아니고...,2022-02-06 10:44:04,Hyeon Lee,,2022/1Q,2022
831,3,여태 월간 구독을 휴대폰 결제로 하고 있었는데 갑자기 이번달 부터 사용 불가라고 뜨네 기본 결제 수단 업데이트를 눌러도 사용 불가라고 뜨고 장난하나 지금,2022-02-06 12:07:34,infinity stun,,2022/1Q,2022
2258,5,너무 재밌어요~~^^,2022-02-06 13:33:29,김민석,,2022/1Q,2022
2362,3,스파이더맨이 없어서 많이 아쉽습니다,2022-02-06 14:03:44,으악,,2022/1Q,2022
2417,5,화질 장난아니네요,2022-02-06 15:36:17,감자돌이,,2022/1Q,2022
1375,1,갤럭시에서 PIP로 볼 수 있는 기능은 도대체 언제 생기나요,2022-02-06 15:43:08,페미니스트김박유선,,2022/1Q,2022
2763,5,공짜로 보게 해주세요.,2022-02-06 16:00:13,이동우,,2022/1Q,2022
2934,2,자막개후짐 ㅋ,2022-02-06 20:03:49,wharrinder cill,,2022/1Q,2022
2375,5,자막글씨가 너무작아요,2022-02-06 21:13:41,이재민,,2022/1Q,2022
1348,5,배속기능 만들어주세요 그리고 tv로 스트리밍할때 자막이 너무 작아서 보기 힘들어요,2022-02-06 21:25:45,ᅳᅳᅳ,,2022/1Q,2022
3199,4,진실~??,2022-02-06 21:43:31,강래형,,2022/1Q,2022
261,3,넷플보다 컨텐츠 부족한건 이해해 그래도 마블이 있고 심슨이 있으니까 근데 자막 수준 떨어지는거랑 다음화 보기 더럽게 불편하다 짜증까지 날 정도야,2022-02-06 22:28:53,부여수,부족,2022/1Q,2022
572,1,모바일로 볼 때 화면 최소화도 안되고 화면 잠금도 안되고 배속설정도 안되고 너무 불편...다른거 흉내라도 내봐요ㅜㅜ,2022-02-07 01:02:16,0숑이,,2022/1Q,2022
3188,5,굿,2022-02-07 02:30:26,최송학,,2022/1Q,2022
2377,1,자막 오타에 앱 사용성 개불편하고 최악의 스트리밍 앱,2022-02-07 02:51:22,Jisu Park,,2022/1Q,2022
331,3,다양한 컨텐츠는 고사하고 유저들이 편리하게 사용하게끔 만들어놔야죠. 앱 전체적으로 개편해야 할듯요,2022-02-07 03:03:14,왓이프업데이트필요합니다.,일좀해라 디즈니,2022/1Q,2022
1882,4,아직 영상이 그렇게 많지는 않음,2022-02-07 03:30:12,임현우,,2022/1Q,2022
1372,5,언제나봐도 재미있는 드라마 같습니다. 항상 응원합니다,2022-02-07 07:45:56,넘실,,2022/1Q,2022
2409,5,배속재생이 필요해요,2022-02-07 14:48:56,SILENTcy C,,2022/1Q,2022
2795,1,설강화 논란 있는거 알면 내려라,2022-02-07 16:14:07,리에브,,2022/1Q,2022
2155,1,너와나의 경찰수업 보고싶은데 검색해도 안떠요... 디지니 플러스에서 매주 수요일날 2편씩 올라온다던데...왜 안보이는거죠?!?!? 너무 답답하네요...,2022-02-07 19:06:07,달콩이,,2022/1Q,2022
427,1,크롬캐스트 자막크기가 갑자기 너무 작아졌는데 어떤 방법을 써도 자막 크기가 그대로네요 고객센터랑 채팅도 해봤는데 재부팅 말고는 다른 해결책을 주지 않네요... 자막크기 변경가능하도록 조치 부탁드립니다,2022-02-07 21:46:37,김민정,,2022/1Q,2022
2959,5,그냥 좋아요,2022-02-07 21:51:43,김현우,,2022/1Q,2022
2955,1,이거 왜케 구려요??,2022-02-07 23:30:23,겸재,,2022/1Q,2022
1367,5,재미있는 영화가 많습죠 암유~맞구마이라! 지가 다 봤슈!,2022-02-08 01:51:45,김광수,,2022/1Q,2022
2172,1,볼만한게 있는지 탐색좀 한 다음에 결제하면 안될까 ?,2022-02-08 03:43:50,kyulee zofia,,2022/1Q,2022
244,3,"시청중인 영상 삭제 기능
다음화로 건너뛰기
오프닝 건너뛰기 등 업데이트 해주셨음 좋겠습니다
넷플과 같이 사용하는데 비슷한 기능이라도
추가해주셨음 하네요",2022-02-08 08:47:47,3534,업데이트 좀,2022/1Q,2022
2329,1,님들 미국건 빠른데 한국은 왜 개 느려요?,2022-02-08 10:47:17,도구로살어리랏다,,2022/1Q,2022
776,1,"모바일에서 아예 들어가지지 않아요. 와이파이는 멀쩡한데 말이죠. 그리고 자막에 오역,오타가 꽤 많아요.",2022-02-08 11:39:01,정호빈,,2022/1Q,2022
1909,1,자꾸 추천에 설강화 띄우지 마..,2022-02-08 11:57:52,킴테모,,2022/1Q,2022
1362,1,"리뷰 보는 분들 이거 꼭 봐요 컨텐츠는 넘어가고, 화질 안 좋은 것도 참겠는데 국가별 방영 차별은 진짜 돈독 올랐다고 말할 수 밖에 없네요. 한국 사용자들이 다른 곳하고 돈을 다르게 내는 것도 아닌데 북 오브 보바펫 같은 꼭 보고 싶은 컨텐츠를 외국보다 1달늦게 방영하질 않나. 그렇다고 풀 업로드도 하는것도 아니고 3개 공개하고 일주일마다 1개? 장난해요?? 총 9화인데 다 보려면 다른 국가보다 2달 더 구독해야 해요. 소비자 권익 위원회에 신고는 넣었고 호크아이 때부터 이러더니 진짜 최악이네요. 앞으로 모든 콘텐츠에 이럴거 생각하면 어휴 사실상 디플 볼 거 마블 재방송이랑 만달로리안 시리즈 이거 두 개 뿐인데, 걍 불법다운해서 보는게 이득이라는 생각 밖에 안 드네요. 나도 ip 우회해서 보려니까 수고하세요. 돈 정당하게 내는 사람만 바보 만드네 진짜",2022-02-08 12:16:34,김정헌,,2022/1Q,2022
783,1,크롬캐스트 연결시 자막크기에 대한 얘기가 많던데 마지막 업데이트가 1월 5일이면 개선에 의지가 없어보이네요,2022-02-08 12:53:45,jason bong,,2022/1Q,2022
27,1,갑자기 잘되다가 크롬캐스트 티비로 연결하니까 자막이 너무 작아져요 다시 돌려주세요,2022-02-08 14:50:57,ㅅㅍㅆ,크롬캐스트 자막 문제,2022/1Q,2022
452,1,여러분 고객센터 맨 밑에 피드백 공유가 있어요. 거기에 올려주세요... 저는 크롬캐스트 3을 쓰고 있는데 자막이 정말 작게 나와서 보기가 불편합니다. 자막 크기 설정을 만들어주세요!,2022-02-08 14:54:00,시고르코기민수,,2022/1Q,2022
1371,4,밝기조절...화면안에서 되게해주세요,2022-02-08 17:24:59,Hy Jo,,2022/1Q,2022
1349,4,Pip 기능 지원이 안된다는 점이 심히 아쉽습니다.,2022-02-08 17:33:31,여니,,2022/1Q,2022
3204,5,실행소,2022-02-08 18:50:16,Central System,,2022/1Q,2022
3440,5,안써봄,2022-02-08 22:39:44,박준범,,2022/1Q,2022
3213,5,꿀잼,2022-02-09 02:13:44,김정근,,2022/1Q,2022
1885,4,빅히어로 시리즈에 한국자믹 넣어줘요ㅠ,2022-02-09 07:22:14,감자돌이,,2022/1Q,2022
653,5,아이들도 좋아해요,2022-02-09 07:43:12,사진한장없는 패션,즐거운 영화 감상,2022/1Q,2022
141,5,다른건 다 좋아요 자막도 다양하고 그런데 배속에 익숙해져있는 사람으로서 정배속으로 보는게 조급 답답합니다 배속기능 얼른 생겼으면 좋겠어요,2022-02-09 08:06:08,마쟈노,배속기능 ㅠ,2022/1Q,2022
46,4,"특정 제품에 국한된 건지는 모르겠습니다만,
아이폰 11 Pro, 아이패드 Pro 12.9(2세대), imac(M1)에서 재생시(특히 마블 영상), 화면이 너무 어둡네요.
애니메이션(디즈니, 픽사)은 상대적으로 좀 덜합니다.",2022-02-09 08:20:17,ㅂㅈ교ㅕㅑㅏㅜㅍㅌㄷ겨ㅐㅓㅠㅊㄱ,애플 제품에서 재생시 너무 어두워요,2022/1Q,2022
420,5,please better program~,2022-02-09 08:49:28,소와차,더 재밋는 콘텐츠 부탁합니다,2022/1Q,2022
2396,1,컨텐츠가 부족,2022-02-09 09:08:16,lro,,2022/1Q,2022
50,3,"스타워즈 팬으로서 디즈니플러스를 통해 전세계 팬들이 누리는 즐거움에 동참하고 싶었지만 <비전즈>는 여전히 국내에 업로드 되지도 않고 있고, 현재 방영중인 <북오브보바펫>은 7화가 올라오는 시점에서 국내는 오늘에서야 4화 업로드가 되었다는 것이 참 안타깝기만 합니다. 국내에서 스타워즈의 인기가 낮다는 것이 이유라면 반박할 수는 없겠지만, 디즈니플러스에 대해 기대했던 것들이 아쉬움으로 바뀌어가고 있다는 것 또한 부정할 수 없을 것 같습니다.",2022-02-09 10:48:35,조조의스타워즈모험,처음 츌시할 때의 설렘보다는 아쉬움이 커지는...,2022/1Q,2022
468,4,배속이 없는게 너무 아쉽게 한번 시청했던 영상은 없앨수가없네요,2022-02-09 11:06:22,orornridif,아쉬워요,2022/1Q,2022
2280,1,중복결제 되고있었는데 환블이 안되네요,2022-02-09 11:16:49,석미권,,2022/1Q,2022
880,5,가입추천,2022-02-09 12:06:07,디즈니 +,재밌음,2022/1Q,2022
1376,5,wow!환상적이네요재미있는것도많고다양한프로그램이많이있어재미있게보고있네요...❤️🧡💛💚💙💜🤎,2022-02-09 18:01:58,봄여행,,2022/1Q,2022
2926,1,킹스맨은 성인인증해도 안되요?,2022-02-09 18:42:23,장지안,,2022/1Q,2022
3195,5,좋음,2022-02-09 20:06:54,수선화,,2022/1Q,2022
1903,5,디즈니 덕후이자 너무 좋은 앱이네요,2022-02-09 23:21:01,썩은가지이,,2022/1Q,2022
17,1,"원래 안그랬는데 진짜 보기 힘들정도로 작아졌어요
서치해보니까 다들 그러던데 해결 좀 해주세요",2022-02-10 01:13:51,탱발시,크롬캐스트로 봤을때 자막크기,2022/1Q,2022
1363,3,구글 크롬캐스트로 연결해서 보는데 자막이 콩알만해요ㅠㅠ 이거 개선 좀 해주세요!!!,2022-02-10 10:24:40,정하늬,,2022/1Q,2022
2794,1,한글자막이 안나옴,2022-02-10 11:23:57,표해영,,2022/1Q,2022
1253,2,"자막이 시원찮아요, 전부 다 경어로 되어있어서 ㅡㅡ; 불편하네요",2022-02-10 13:18:51,김수희,,2022/1Q,2022
1574,1,"1년치 가입하고이틀이용하고부터 재생이 안되서 해지하고 환불해다라고하니 결재는 구글플레이에서 진행하는거라고 못해준다하고, 구글이 업체에서 처리해주는거라하고... 어쩌란거냐!!",2022-02-10 14:46:53,Wins2580 Choi,,2022/1Q,2022
3179,5,굿,2022-02-10 16:15:19,Rain Blue,,2022/1Q,2022
1179,3,다 좋은데 스파이더맨 노웨이홈 언제 올라오나요 글구 리뷰에 지루한부분 더블탭 하신다는데 그거말고 꾹 눌러서 오른쪽으로 하면 장면 넘어가요 뭘모르시나보네요 설정들어가서 설정따로 하시면 돼지,2022-02-10 19:36:13,KingOver Beat,,2022/1Q,2022
2291,1,앱실행이 안됩니다 그냥 까만화면만 있어요,2022-02-10 21:22:54,점도리,,2022/1Q,2022
2961,5,사용하기 좋아요,2022-02-10 23:25:08,"이재윤 ,로드튜브 Korea Road Tube",,2022/1Q,2022
1971,5,너무 좋다 그치만 돈이 없다.. ㅎ,2022-02-11 00:25:45,구름이,,2022/1Q,2022
555,3,"시스템 오류가 잦고 자막은 오타, 맞춤법, 깨짐, 오역 등이 심한 수준입니다.. 재생 시스템도 불편해요",2022-02-11 01:30:37,박빛나,,2022/1Q,2022
602,1,이미 콘텐츠는 다 준비되어 있는데 왜 업로드를 안하는지;,2022-02-11 01:45:44,sowbejsl,디즈니 플러스 코리아 일해라,2022/1Q,2022
320,5,잘못 눌러서 잘못 결되었는데 환분 요청드립니다.,2022-02-11 02:20:01,희타,구독 환불 해주세요.,2022/1Q,2022
986,4,왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?  왜 레이디버그  왜 레이디버그 없어요? 왜 레이디버그 없어요?,2022-02-11 05:54:50,metamong27,레이디버그,2022/1Q,2022
2238,4,작동이 잘 안됩,2022-02-11 10:26:28,류재현,,2022/1Q,2022
2273,3,앱이 안열릴때가 너무 많아요,2022-02-11 11:42:25,최아현,,2022/1Q,2022
1047,1,팝업모드 및 재생속도변경좀 가능하게해주세요...,2022-02-11 12:20:31,양원진,,2022/1Q,2022
74,5,"컨텐츠는 참 좋은데 , 다른 스트리밍 서비스 처럼 전체화면 중 다음화 넘기는 기능이 있으면 참 좋겠네요... 밝기 조절도요 .. 아직 앱 자체가 완벽히 다듬어 진것 같지 않습니다. 더 나아질 것을 기대 하겠습니다.",2022-02-11 15:48:51,다이고,,2022/1Q,2022
23,5,"KT요금제로 디즈니플러스 보려고 했는데 KT닷컴으로 계정등록안하고 디즈니플러스 앱에서 등록하여 요금 청구가 되었습니다ㅠㅠ 이 경우 KT 등록한거랑 요금제랑 이중으로 맞물리나요? 어쨌든, 첫 결제 9900원 환불 받고싶습니다ㅠㅠ 구독취소는 했는데 3/11까지 이용해야된다 해서요ㅠ 아무것도 시청 안했습니다 제발 환불좀 해주세요ㅠㅠㅠㅠㅠㅠㅠㅠ 따로 자세한 안내문도 못 보고 겨우 챗봇 상담으로 알아냈습니다ㅠㅠ
환불 간곡히 부탁드리겠습니다ㅠㅠㅠㅠㅠㅠ",2022-02-11 17:18:05,ruddksmsdy,구매취소결제부탁,2022/1Q,2022
1874,1,배속플레이 계속 안할거면 그냥 탈회해야겠다,2022-02-11 17:51:32,슈샤샤,,2022/1Q,2022
2312,5,장르가 다양해서 좋습니다.,2022-02-11 18:41:20,한신우,,2022/1Q,2022
391,5,좋아했던 디즈니 컨텐츠를 볼수있어 좋아요 다만 구글크롬캐스트같은 미러링 연결시 연결이 좀더 보완됐으면합니다 미러링시에도 다음화시작과 같은 기능도 활성화 되었으면 좋을거 같습니다,2022-02-11 18:42:42,홍남경,,2022/1Q,2022
425,4,안녕하세요 크롬캐스트로 시청하고있습니다. 자막 크기설정 없는데 자막 너무 작습니다. 그래서 자막 읽는데 집중하다보니 영상에 집중을 못하겠습니다. 이거 개선좀 되면 좋겠네요. 네이버에 찾아보니까 이거때메 불편한사람 꽤 되네요.,2022-02-11 20:49:28,슈퍼그랑죠,,2022/1Q,2022
1817,2,갑자기 화면이 며친째 안나와요,2022-02-11 20:57:56,TODOC의토닥토닥,,2022/1Q,2022
1304,4,배속 이랑 창모드 기능이 추가되면 더좋겠네요,2022-02-11 21:10:18,김현서,,2022/1Q,2022
1370,3,시청하다 중단한거 목록에서 빼고싶다. 자막 구림.,2022-02-11 21:32:50,웨일스펌킨,,2022/1Q,2022
1955,5,스티치 컨텐츠 많아서 좋아요 스티치!새로운 모험 123도 나오나요?,2022-02-11 21:55:17,서보석,,2022/1Q,2022
2720,1,성인인증 안됨 컨텐츠도 별로없음 결론 볼게없음,2022-02-12 02:05:05,김원기,,2022/1Q,2022
2385,1,자막 구리고 걍 구림 모든게 구림 그냥 제발 하지마세요,2022-02-12 02:25:16,말랑,,2022/1Q,2022
173,1,"모바일로는 성인인증 안되서(계속 페이지 오류나서 메세지로 온 인증번호 입력창으로 못넘어감) pc로 들어가서 함… 스마트 티비 앱에서는 여전히 성인인증 하라고 또 쳐뜨네
하…티비도 껏다가 다시 킨건데도
정액권으로 돈 받아가면 앱좀 성의있게 만드세요
타 스트리밍 서비스앱은 가벼운데 너무 무겁고 진짜 개발자로서 부끄럽지도 않은지ㅉㅉ",2022-02-12 04:22:52,영바이바이,성인인증 몇번을 해야하나요? 개발자들 반성좀…,2022/1Q,2022
930,3,배속기능 필요,2022-02-12 10:57:25,ㄴㄴㅇㅇㄹ67,배속기능 필요,2022/1Q,2022
358,1,다 시청하고 나면 다음화를 볼지 모든에피소드 보기를 할지 선택하는 화면이 순식간에 지나가고 다음화로 그냥 넘어가네요. 폰 태블릿 티비어플.. 안드로이드에선 다 그래요.,2022-02-12 12:28:16,이지수,,2022/1Q,2022
1915,5,제맘에 쏘옥듭니다😄 4*릭스보다 더어좋아요>< 4*릭스는잔인하고 무서운것이 대부분인데 디즈니+는 다름니당😆 평화롭고 잔잔해서 딱 좋아요!!,2022-02-12 12:32:29,정세윤,,2022/1Q,2022
1353,5,다체로운 마블영화 감사해서 넘 즐겁고 쒼나요((코로나를 잊을 정도로 감동))^_=♥︎,2022-02-12 13:27:24,황인선,,2022/1Q,2022
2386,1,먼 성인인증을 1년에 한번씩 그것도 프로필마다 쳐하라고하냐? 니네는 나이를 꺼꾸로처먹냐? 벤자민버튼이야?,2022-02-12 14:52:15,배경완,,2022/1Q,2022
2733,1,볼게 없습니다.,2022-02-12 18:24:41,이창진,,2022/1Q,2022
409,1,오류코드 91은 뭔가요. 오늘 가입해서 등록해놓고 영화좀 볼까 했는데 오류코드 91이라니. 디즈니 개판이구만~~ 내일도 접속해 보고 안되면 월요일에 결제취소 해야겠다. [결제취소의경우] 결제한 카드사(소지카드)에 결제취소요청하면됨(사유 : 결제 했는데 서비스제공 못받고 있음),2022-02-12 18:24:52,Louis Kim,,2022/1Q,2022
1941,1,구글티비박스 애트모스 지원 언제되나요?,2022-02-12 19:36:57,steve Kim,,2022/1Q,2022
3215,5,wow,2022-02-12 19:46:47,오페,,2022/1Q,2022
1854,3,자막이 너무 작아졌어요 키워주세요 눈아파여,2022-02-12 22:31:20,세나랄라SENA LALA,,2022/1Q,2022
3342,1,쓰레기앱,2022-02-12 22:46:45,이동근,,2022/1Q,2022
3191,5,굿,2022-02-12 22:47:30,김태준,,2022/1Q,2022
387,2,"제가 정말 지금 현존 하는 OTT플랫폼은 다 써봤는데요. 정말 최악의 기능성을 가지고 있습니더 볼륨이랑 밝기 조절, 배속 보기, 작은 화면으로 분할등 편리함을 위한 모든 기능이 이 앱에는 없습니다. 컨텐츠에 대한 자신감인가.. 싶을 정도로 앱의 기능이 참.. 떨어지는 느낌입니다. 콘텐츠는 뭐 말해 뭐해여 디즈니잖아여 별 두개는 컨텐츠 몫이구여.. 근데 그래도 이건 앱인데, 너무 쓰기 불편해서 나머지는 뺐습니다. 오죽하면 리뷰 참 안쓰는 제가 여기 리뷰 남기러 왔겠어여..",2022-02-12 23:22:52,이혜진,,2022/1Q,2022
390,2,스타워즈를 좋아하는 나에게는 정말 좋은 서비스지만 국내차별이 너무 크다 컨텐츠 업데이트도 해외에 비해 늦고 해외 디즈니플러스에서 나온지 1년이 한참 지난컨텐츠도 없고 스타워즈반란군씨리즈 한글자막도 없다 대체 있는게 뭔지 아쉬운점이 너무 많다 같은가격내고 다른나라에 비해 적은 컨텐츠를 즐기는겅 부당한 차별이라 생각한다 처음엔 국내 서비스 초반이라 그렇겟지 싶었지만 벌써 비용을 낸지 3개월이 지나간다 실망이 크다,2022-02-12 23:40:14,doun 1025,,2022/1Q,2022
943,1,별로,2022-02-13 00:42:37,ㅂㅈㄷㄱㄷㅋㄷㄱ,디즈니  별로,2022/1Q,2022
1856,1,마블 영화를 안 보면 정말 볼게 없음. 오죽하면 설강화 같은 역사 왜곡 드라마나 방영함,2022-02-13 00:53:43,금붕어어항,,2022/1Q,2022
36,4,기존에 왓챠와 넥플릭스를 사용하였었고 이번에 디즈니+를 가입하며 느낌점은 디즈니+만의 영화나 컨텐츠를 즐길수 있고 영상에서 다양한 언어선택이 가능하다는 것에 매우 긍정적인 생각을 하지만 영상을 재생함에 있어 재생속도 조절이나 화면밝기 등의 기능이 매우 불편하다고 느꼈다. 이외에 아직 가입한지 오랜 기간이 되지않아 아직은 큰 불편사항은 없다.,2022-02-13 02:28:24,이대건,,2022/1Q,2022
1178,5,볼거리가다양하고 풍성함 저녁마다 디즈니보는 재미가솔솔!,2022-02-13 08:04:20,윤창영,,2022/1Q,2022
