,rating,review,isEdited,date,title,userName,developerResponse
1078,5,"무료 이용 내역이 없는줄 알고 무료체험 신청했다가
결제가 되어버렸습니다
일단 당황해서 앱 삭제했고 단 한개도 시청하지 않았는데
환불 부탁드려요",False,2020-12-19 11:15:33,환불 부탁드립니다,엄마적,
1079,4,그런데 오늘 갑자기 화면 양옆이 꽉차지않고 빈공간이 생기네요 왓챠어플을 재설치해도 그대로고 원래 빈공간이 없었는데 왜 갑자기 생기게된거죠? 업데이트를 어떻게 했길래 화면 빈공간이 생기는 건지 모르겠네요,False,2020-11-17 10:03:43,오래된 아이패드 9.7  5세대 쓰고 있습니다.,yanggoking,
1080,5,저는 왓챠가 사람들의 평이나 느낀점을볼수있어서 더 양질의 영화를 감상할수있는것같아요 근데 트와일라잇시리즈 왜 종료된건가요ㅠㅠㅠ 보고싶네요 트와일라잇,False,2020-09-05 04:27:58,다좋아요,ㅎ노닞ㅂ,
1081,5,업데이트후 팅기네요.. 무료앱도 아니고 픽스 공지도 없구요.. 주말인데 주말내내 못보나요?? 컴퓨터로 접속해서 보라고 하는것은 해결책이 아닌듯요,False,2020-07-10 12:25:43,앱이 안됩니다,hanbi272,
1082,4,화면을 닫아도(?) 유투브 프리미엄이나 넷플릭스처럼 소리가 계속 재생되면 좋을 것 같아요. 모바일로 시청하다가 중간에 카톡 답장을 한다거나 할 때 영상도 멈추는게 불편하네요.,False,2020-07-16 05:45:29,다 좋은데,oisha5252,
1083,5,들어가면 분홍색바탕에 watcha 이거 나오고 바로 튕겨요 이거좀 고쳐주세요 아이패드 7인데 계속 이래서 볼수도 없네요 보시라고 별 5개 드려요,False,2020-07-10 10:58:37,갑자기 튕겨요,장윤형,
1084,5,"일드! 애니! 재밌는거 많이 올려주셔서 감사합니다.
앞으로도 계속 잦은 작품 업데이트 해주세요!",False,2020-06-02 15:55:57,너무 잘보고 있어요,희군,
1085,5,첫화면에서 멈춥니다. 아까는 운좋게 프로필까지 갔는데 프로필 선택 탭해도 반응없음. 여태 잘 봐왔는데 뭐가 문제죠? 와이파이문제인가해서 LTE로 잡아봐도 안됨. 앱 다시 깔아도 휴대폰 재부팅해도 안됩니다.,False,2020-03-06 04:41:39,왜이러죠,멈춰버렸어요,
1086,5,해외에서는 스트리밍이 안되서 너무 슬퍼요 ㅜㅜ 심지어 3개월 결재해놔서 그냥 돈만 내고 있네요... 하루빨리 해외서비스도 되었으면 좋겠습니다,False,2018-11-22 12:15:34,왓챠 결재하고 잘보다가 유학을 왔는데,EUnseo2293!,
1087,3,"이전에는 카테고리에서 원하는 것을 찾기 쉬웠는데, 지금은 찾다가 짜증날 정도예요.. 예로 드라마라면 한국, 미국, 유럽 등 이런식으로 나뉘어져 있어 원하는걸 찾기 쉬웠는데 이제는 제목을 알고 검색하는가 아님 국가가 마구 섞인 상태에서 광범위하게 찾아야해요.. 요즘엔 너무 번거롭고 거추장스럽고..이전처럼 찾는게 더 체계적이고 편했습니다. 카테고리 분류가 어차피 겹치는 것도 많은데 그냥 간단하게 찾을 수 있게 했음 좋겠어요.",False,2019-06-25 16:53:11,제발..,pinkxjelly,
1088,3,"잘 쓰고 있는데 요즘 드라마 다음 화로 넘어가면 자막이 안나와요 자주 끊기기도 하고요;; 

그리고 드라마 에피소드가 많다보니까 여러 자막가분들이 번역하시는거같은데 어투같은건 어쩔수없다고 해도 등장인물들 호칭이나 존댓말 반말 이런건 통일시켜주실수 없나요? 

특징도 가나다 순으로 정리를 해주시던지 영화마다 특징을 정해서 타고 들어가면 카테고리 안에 있는 영화 목록을 볼 수 있도록 조정해주셨으면 좋겠습니다.",False,2019-03-25 13:53:48,빨리 업데이트 좀 해주세요,ㅇㅇㅇㄴㅊㅇㅁㄴㅇ,
1089,5,"진짜 좋게 쓰고 있었는데 구글 계정이랑 네이버 메일이랑 헷갈려서 없는 메일 주소로 로그인을 했어요. 
다시 메일을 설정하려고 하다가 비밀번호를 입력하라고 해서 치니까 그것마저 잘못된 비밀번호라고.. 그래서 비밀번호를 설정하려고 하니깐 그 없는 메일로 비밀번호 설정 메일이 간것 같아요!!! 이럴 경우 어떻게 해야 하죠??? 도와주세요ㅠㅠㅠㅠㅠㅠㅠ",False,2018-10-14 07:31:04,도와주세요,이그렝,
1090,5,"지금 한달무료 시청 이용중인데 아주 만족하여 일년이나 6 개월 결제 하려고 마음먹은 중, 하나의 의문이 생겨서요. 교포이고 지금은 한국에 있지만 몇달 있으면 다시 돌아 가는데, 뉴질랜드에서도 계속 사용가능한 앱인가요?? 가끔가다 유툽 보면 뉴질에서만 가능한 비디오가 있고, 한국에서만 가능한 비됴가 있어서 질문드려요. 답변 꼭 부탁 드릴께요!",False,2018-08-25 12:32:20,한국에서만 가능한 앱???,Reviewer18396,"{'id': 4832816, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n아쉽지만 배급사와의 계약 관계로 인해 한국 IP 이외의 국가에서는 왓챠플레이 사용이 제한되고 있습니다. 해외에서도 꼭 서비스 제공할 수 있도록 최선을 다하겠습니다!\n\n감사합니다.', 'modified': '2018-08-28T02:14:41Z'}"
1091,5,뒤로 10초는 있는데 왜 앞으로 10초는 없는건가요?? 이거 꽤 불편해요ㅠㅠㅠ 그리고 만드시게 된다면 앞뒤로 오기 10초말고도 5초로도 할수있는 이런 시스템으로ㅠ개선해주실수있나요?? 그럼 좀더 좋은 왓챠플레이가 될것것같숩니다!,True,2018-06-04 16:37:48,추가 부탁,ㅇ쿅텨,"{'id': 3664645, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n요청하신 컨텐츠 추가를 담당자분에게 전달했습니다 :-) \n컨텐츠 추가의 경우 저작권자와의 계약, 검수 등의 요인으로 인해 정확한 제공 시점을 말씀드리기 어려운 점 양해 부탁드려요. 최대한 빨리 추가될 수 있도록 하겠습니다. 작품 추가는 아래 절차에 따라 요청 주시면 담당자가 빠른 확인이 가능하니 참고해주세요! \n[왓챠플레이 고객센터 > 컨텐츠 > ""Q. 새로운 작품 추가를 제안하고 싶어요.""] 를 통해 제안하기\n\n감사합니다.', 'modified': '2018-06-04T16:37:48Z'}"
1092,5,"혹시 이게 한달 무료보고 한달지나면 자동으로 결제되는건가요...???전혀 모르고 있던 사실인데 한번 해외마스타인출로 9,670원이 결제가 됬었는데 왓챠에서 빠진건가요....취소 해주세요...",False,2018-05-05 12:58:09,갑자기 결제되는건가요 자동으로?,랄랄라ㅏ라라랄,"{'id': 3394757, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n아이튠즈 리뷰로는 회원님의 정보 확인이 불가합니다. 왓챠플레이 고객센터로 가입하신 이메일 계정을 알려주세요. 최대한 빠르게 확인 후 회신 드리도록 하겠습니다. \n[왓챠플레이 앱 마이페이지 > 설정 > 고객센터]\n\n감사합니다.', 'modified': '2018-05-08T09:35:35Z'}"
1093,5,"넷플릭스에서 왓챠로 갈아탔는데 완전 대만족입니다. 다만 저는 아이폰x를 사용하고 있는데 풀 스크린 지원이 가능하면 더 좋을 것 같다는 생각을 합니다. 아 그리고... 가능하다면, 빅뱅이론, 모던패밀리와 같은 미드도 왓챠에서 볼 수 있길 희망합니다~~",False,2018-02-09 13:01:08,아이폰x지원,Ginalong,"{'id': 2574465, 'body': '안녕하세요. 왓챠플레이 입니다.\n\nGinalong님, 왓챠플레이에 피드백 주셔서 감사합니다. 문의 주신 기능은 논의를 통해 최대한 반영될 수 있도록 노력하겠습니다. 왓챠플레이는 회원님들의 의견을 가장 소중하게 생각하고 있습니다. 필요하다고 생각되시는 점은 언제든지 피드백 부탁드려요! \n\n\n또한, 요청하신 컨텐츠 추가를 담당자분에게 전달했습니다. 컨텐츠 추가의 경우 저작권자와의 계약, 검수 등의 요인으로 인해 정확한 제공 시점을 말씀드리기 어려운 점 양해 부탁드려요. 최대한 빨리 추가될 수 있도록 하겠습니다. 작품 추가는 아래 절차에 따라 요청 주시면 담당자가 빠른 확인이 가능하니 참고해주세요! :-) \n[왓챠플레이 고객센터 > 컨텐츠 > ""Q. 새로운 작품 추가를 제안하고 싶어요.""] 를 통해 제안하기\n\nWinter is coming\n- 왓챠플레이 드림', 'modified': '2018-02-13T16:10:17Z'}"
1094,5,1.1배속부터 2배속까지..쳐지는 영화들이나 내용이 빨리 전개됬으면 하는 부분에서 너무 필요합니다!월정액 끊어놓고 노트북으로 영화봅니다..ㅠ 기능추가 부탁드립니다,False,2018-02-08 17:26:33,스피드컨트롤 기능 필요합니다!,나는오징오집,"{'id': 2574336, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n나는오징오집님, 좋은 의견 주셔서 감사합니다. 해당 기능은 논의를 통해 최대한 반영될 수 있도록 노력하겠습니다. 왓챠플레이는 회원님들의 의견을 가장 소중하게 생각하고 있습니다. 불편하시거나 필요하다고 생각되시는 점은 언제든지 피드백 부탁드립니다!\n\n감사합니다. \n- 왓챠플레이 드림', 'modified': '2018-02-13T15:50:34Z'}"
1095,5,전에 무료보기 자동으로 된 거 까먹고 같은기기 다른아이디로 다시 들어왔다가 2주 무료떠서 누르고 자동결제 되어버렸습니다. 환불해주세요.,False,2021-10-10 15:17:15,결제문제 해결해야 할 꺼 같아요.,talking is brain,
1096,4,"컨텐츠도 많고 앱 구성도 보기 편하고, 원래 왓챠를 사용하던 사람으로서 연동되는거까지 아주 마음에 듭니다. 그런데 다운로드 영상 탭은 있는데 다운로드를 어떻게 할 수 있는건지 모르겠네요. 아무리 찾아도 나오지 않습니다",False,2018-01-02 14:45:10,왓챠플레이 좋네요,농장주인ㅅㅁ,"{'id': 2342288, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n다운로드는 별도의 설정 없이 원하시는 작품 화면에서 바로 가능하세요 :-) 보고싶어요, 평가하기 옆에 다운로드 버튼이 있답니다! 다만 일부 작품의 경우 컨텐츠 권리사에 요청에 의해 다운로드가 불가한 점 참고 부탁드립니다.\n\n감사합니다.\n- 왓챠플레이 드림', 'modified': '2018-01-19T06:54:37Z'}"
1097,4,"어플이 업데이트가 자주 되는 것 같은데
이번에 새로 업데이트된 버전에서는 다 본 컨텐츠나 보고싶어요 이어보기 보는게 너무 불편해요.
잘 구독해서 쓰고 있는데 이런 부분은 좀더 개선해주셨으면 좋겠습니다",False,2022-07-09 13:59:49,"업데이트요,,,",아니별명할거없어,
1098,4,"구글캐스트로 티비에 연결해서 크게 보는데 
티비에 진행된 시간이랑 어플이랑 따로 놈
내 폰이나 구글캐스트가 문제인가 했더니 넷플릭스는 이런 문제가 전혀 없음.. 개선 안될까요? 너무 불편해요ㅠㅠ",False,2021-04-15 15:36:13,다 좋은데 어플 렉이 너무 심함,라라중권,
1099,3,아이폰에서 구글크롬캐스트로 TV로 볼때도 할수있게 해주세요. 없어서 좀 아쉽습니다. 그리고 넷플릭스보다 음질이 너무 차이나게 안좋아요. 영화볼 때 많이 아쉽네요. 개선해주시면 더 좋지않을까요?. 음질이 너무 차이나서 처음에 놀랬습니다.,False,2021-09-08 14:18:12,오프닝건너뛰기,neo.nomad,
1100,5,사람입니다 제발 쥬얼펫 시리즈 들여와주시면 안될까요ㅜㅜㅜ 정말 잘 쓰고 있는데 주얼펫 시리즈만 들여와주신다면... 제 인생을 왓챠에게 바치겠습니다... 찾고있는 사람들도 많아서 왓챠에 쥬얼펫을 들여온다면 신규유입자들도 많아질거예요ㅜㅜㅜ제발요ㅜㅜ,False,2021-02-15 04:49:39,1년하고도 반째 사용하고 있는,안ㄴ녕하세요항상잘쓰고있어요,
1101,5,이주무료 이용부터 할려고 했는데 왜 처음이용해보는데도 불구하고 바로 결제가 되나요?? 그리고 ಢ‸ಢ 만원넘는거로 결제했다가 칠ㅊ천원짜리로 바꿨는데 환불이 어떻게 처리되나요? 급해요 봐버렸다가 환불안될까봐 불안합니다,False,2020-12-18 13:24:30,왜 바로 결제 되나요??,아아아데데데지잦,
1102,5,"원래 안그랬는데 얼마전부터 아이패드로 보면 정말 1분마다 한번씩 버퍼링걸리고, 10분 멈춰있다가 혼자 꺼집니다. 볼 수가 없어요.. 개선 부탁드려요 제발 ㅠㅠ",False,2019-06-09 04:29:49,아이패드,ㅁㄴ누ㅜ여ㅑㅇ,"{'id': 9114187, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n이용에 불편을 드려 죄송합니다. 왓챠플레이에서 제공되는 모든 컨텐츠들은 저작권자와 공식 계약된 작품들로 모두 컨텐츠 보호 기술(DRM)이 적용되어 있어요. 해당 기기에서 DRM이 호환되지 않을때 나타날 수 있으므로 아래와 같이 진행 후 다시 재생 부탁드려요.\n\n방법1. 왓챠플레이 앱 설정 > 캐시 삭제 > 앱 삭제 > 재부팅 > 앱 재설치\n방법2. wifi에서 해당 현상이 나타나는 경우 공유기 펌웨어 업데이트 진행 후 재생 시도\n방법3. LTE 또는 다른 wifi에서 재생 시도\n\n위 방법으로 해결이 안된다면 왓챠플레이 고객센터로 가입하신 이메일 주소를 보내주세요. 빠르게 확인 후 회신 드리도록 할게요.\n[왓챠플레이 앱 마이페이지 > 설정 > 고객센터]\n\n항상 감사합니다.', 'modified': '2019-06-11T13:37:33Z'}"
1103,4,"오프라인 다운로드한 영상 삭제시 화면 멎음
기간 만료되어서 삭제하려고 누르는 순간 화면이 멎어 앱을 아예 나가야합니다.

그리고 얼마 전에 보다가 발견했는데 그 여자 작사, 그 남자 작곡 자막 싱크가 안 맞아요.",False,2020-09-02 18:23:23,요즘 발견한 오류,Wanni1121,
1104,1,어제는 자막 싱크 안맞더니 오늘은 자막 자체가 안나오네 돈을 왜받는지가 의문,False,2019-10-30 06:55:32,너무한다 진짜,Sifncomdl,
1105,4,"현재 아이패드, 스마트tv, 스마트폰으로 사용 중입니다. 그런데 유독 아이패드에서 이어보려고 화면이 안 나오고 자막만 나오다가 약 10초 뒤에 아예 재생이 멈춥니다. 여러 번 발생한 오류고 다른 이용자들도 커뮤니티 등지에서 동일한 오류를 보고한 적이 있었습니다. 신속히 개선 부탁드립니다.",False,2019-07-25 14:48:35,개선 부탁드립니다,체리맛죠스바,
1106,5,"왓챠플레이 너무 좋아요
서비스도 너무 좋고 앱 디자인도 너무 맘에 들어서 자꾸 들어가게 되는 것 같고문의 보내면 답변도 너무 성의있고 왓챠 관계자분들 항상 열일하시는 게 느껴져서 기분 좋아요
요즘에 업데이트 들어오는 작품들도 너무 좋고여 너무 좋아요 왓챠 항상 파이팅 하세요 사랑해요 ㅜㅜㅜㅜ",False,2018-12-22 15:29:40,왓챠플레이 사랑합니다,zarrett,
1107,5,이번 업데이트 이후 아이폰으로 왓챠를 보던중 자꾸만 데이터 네크워크 연결이 잘 안되어 있다고 하면서 튕깁니다. ㅠ 왓챠를 제외하고는 다른 와이파이 연결은 다 잘 되서요 ㅠㅠ 재미있게 보고있었는데 한번 점검 부탁드립니다.,False,2017-12-01 12:39:01,수정 해주세요!ㅠㅠ,부스컬란,"{'id': 2053538, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n부스컬란님, 왓챠플레이 이용에 불편을 드려 죄송합니다! 17-12-01(금) 20:00시에 서버에 일시적인 오류가 발생하여 왓챠플레이 웹/앱에서 재생이 원활히 되지 않는 문제가 발생하였습니다. 해당 문제는 수정 작업을 진행하여 17-12-02(토) 02:00에 서비스가 복구되었습니다. 이에 불편을 드린 점 다시 한번 진심으로 사과 말씀 드립니다. 해당 오류는 트래픽(접속량)이 급증하여 발생한 것으로 확인되었습니다. 해당 문제의 재발을 방지하기 위해 서버 개선 작업 및 서버 증설을 진행하도록 하겠습니다. 더 좋은 서비스 제공하기 위해 최선을 다하는 왓챠플레이가 되겠습니다.\n\n감사합니다. \n- 왓챠플레이 드림', 'modified': '2017-12-17T05:36:51Z'}"
1108,3,"예전에 1개월 무료로 이용하고 이번에 관심있던 드라마와 영화들을 보고 싶어서 3개월 이용권을 결제 했습니다.
영상을 시청하면서 화질이 자기 멋대로 좋아졌다 안좋아졌다 하더라구요. 설정에 가보니 ‘모바일 데이터 설정’ 이 있어 ‘아 화질을 설정 할 수 있구나’ 라고 생각했습니다만, ‘자동’ 항목과 ‘데이터 절약’ 이 두 항목 밖에 없었구요. 소비자들이 어플에서 자동으로 설정해주는 화질을 이용해서 드라마나 영화를 보고싶을까요 아니면 보고싶은 화질을 설정해놓고 고정된 화질로 시청하고 싶을까요? ‘자동’이라는 항목을 굳이 만드시고 싶으셨으면 ‘자동’, ‘360p’, ‘720p’, ‘1080p’, ‘데이터 절약’ 이렇게 만드는게 더 났지않을까요?요즘 같은 인터넷 환경이 좋은 시대에 저화질로 보는게 참..
개선이 필요하다고 생각합니다.. (참고로 저는 성능 좋은 공유기를 구입해 와이파이 이용하여 시청합니다.)",False,2018-12-21 02:15:18,화질 설정이 필요하다고 생각합니다.,개선해주세요 돈이 아깝지않게,
1109,4,"정액제로 음악 무제한 듣기와 같은 영화 앱은 없을까하고 오래 기다려 왔는데 드뎌 왓챠를 발견했어요! 하루하루가 기대됩니다. 남들의 영화평가에 따라 점수을 매겨 주는 것이 아니라 나만의 선호도에 따라 점수를 매겨주는 디테일함에 반했습니다! 그런데 한국영화의 고전 “친구”가 없다니, 믿을 수가 없어요. 영화가 좀 더 꽉차게 제공될 수 있길 기대합니다. 왓챠 화이팅!!",False,2018-08-12 04:00:06,정액제로 영화 무제한 보기!,자유산책,
1110,4,"안녕하세요! 왓챠플레이로 1년 넘게 잘 보고 있습니다-! 왓챠 덕분에 영화를 더 사랑하게 된 것 같아요. 그래서 영화를 더 크게, 많이 보려고 빔프로젝트를 이번에 구매하게 되었는데,,, 저번에 업데이트 하기 전에는 미러링이 잘 되었던 것 같은데, 이번에 업뎃하면서 미러링이 안되더라구요! 경고문? 같은게 뜨면서,,, 혹시 이 문제는 빠르게 해결이 안될까요 ㅠ?? 큰 화면으로 보는 것은 제 욕심일까요,, ㅠㅜㅜㅜ",False,2017-12-24 16:08:16,미러링 ㅠㅠ,어몽식,"{'id': 2124871, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n어몽식님, 왓챠플레이를 이용해 주셔서 감사합니다 :-) \n현재 왓챠플레이는 컨텐츠 권리사와의 계약 관계로 인해 모바일, 테블릿, pc, skylife 셋탑박스, 스마트TV, 안드로이드 TV 외 스크린은 크롬캐스트를 통한 전송만 공식으로 지원하고 있습니다. 빔프로젝터 등 미리링 연결을 통한 경우 저작권 및 복제 문제로 인해 정상적인 재생이 어려운 점 양해부탁드립니다. 다만 크롬캐스트를 빔프로젝트에 연결 시 컨텐츠에 따라 최대 FHD화질로 감상 가능하니 참고해주세요 :-)\n\n감사합니다.\n- 왓챠플레이 드림', 'modified': '2017-12-25T10:14:24Z'}"
1111,5,"마이페이지에 다 본 작품이랑 이어보기, 보고싶은 작품 분류해서 나눈거 왜 없애셨어요?!?!?!ㅠㅠㅠㅠㅠㅠㅠ봤던 작품 보고 또 보는 편이기도 하고 제가 어떤 작품 봤는지 돌아보기도 해서 꼭 중요한 기능이었는데 지금 새로 바뀐거 너무 불편하고 화가 날 지경이에요!!!!ㅠㅠㅠㅠ다시 되돌려주세요!!! 지금 버전 너무 별로예요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ!!!!!!!!!!!!!!!!!!!!!!!!",False,2022-07-05 16:19:55,이러시면 안돼요ㅠㅠㅠㅠ,멍뭉몽밍,
1112,4,어플은 잘 사용 하고 있어요! 아이폰6s 사용자인데 이번에 ios 업데이트 후 빔프로젝터로 연결하니까 해당 컨텐츠는 외부 스크린은 연결할수 없다고 영어로 에러메세지가 뜨네요 (SDK error)ㅠㅠ 해결해주세요!! 고독한 미식가 시즌 2 보는 중이었어요,False,2017-10-19 09:47:41,안녕하세요,뿌릉부릉,
1113,5,프로그램 몇개가 중간중간 없는 화차도 있고 돈내고 앱 쓰는데 최신화가 없으니까 차라리 다시보기로 보는게 낫다는 생각 ... 영화도 많고 옛날 드라마도 많아서 좋았는데 이런 좀이 좀 아쉽,False,2021-01-01 06:29:50,꼭 봐주세요,jiu739,
1114,2,"이전에 감상했던 작품들 목록 확인 됐었는데 왜 사라졌나요 ㅠㅠ 아무리 한 번 봤더래도 다시 보고 싶은 것들도 있는데 ..! 목록 다시 볼 수 있음 좋겠어요

그리고 왓챠는 다른 사람들 후기 보면서 생각 공유하는 재미도 있었는데 후기가 몇 자 이상되면 클릭해도 안 보이고 한눈에 볼 수 없어서 불편해요 ㅠㅠ 업뎃 전이 훨씬 좋아요 ,,",False,2022-07-01 14:41:48,"어플 업뎃 왜 이렇게 변했나요 ,,",동신동신,
1115,3,"제목 그대로 맥북으로 보면 영화 자막이 안 나와요 하.... 핸드폰으로 보면 뜨고, 이어보기 하려고 맥북으로 다시 키면 한글 자막이 '잘자요' 이런식으로 멈춰있어요. 인물이 말해도 안 바뀌고 하 진짜 짜증나네요 왜이런 오류가 있는지
영화는 다양하고 많아서 너무 좋은데 이런 오류가 일주일째 그대로니까 뭘 어떻게 해야하는지도 모르겠고 큰 화면으로 못 보니까 해지하고 싶어지네요",False,2022-05-03 14:37:28,맥북 재생하면 자막이 안뜹니다,iuiiuuwi,
1116,4,런닝맨이나 무도같은 대표 예능도 많아서 너무 좋은데 혹시 이런 장편같은경우 다시보고싶은 편을 찾기가 힘들어서 원하는 회차 북마크 할 수 있어 나중에 다시보기 할 때 편하게 보고싶어요 (ex. 지금 보고있는건 500회인데 오랜만에 200회가 보고싶을 때 힘들어용),False,2021-01-18 04:19:28,왓챠 보고싶은게 많아 좋아요,라따뚜둘,
1117,5,"넷플보다 작품도 많아서 좋고!! 다만 개선점이 있다면 
노트북으로 볼 때에 렉이 심하고 화질이 떨어진다는 점인 거 같아요ㅠㅠ!!",False,2020-08-01 03:39:14,너무너무 감사하게 생각하며 쓰고있어요,gidrl,
1118,4,제가 드라마 덕후인데 확실히 넷플릭스보다는 왓챠가 더 많더라고요!! 영화도 많길래 다음에 영화 볼 예정입니당ㅎㅎ 그래서 말인데 한 번 다녀왔습니다랑 슬기로운 의사생활 넣어주시면 안될까요.??ㅜㅜ 부탁드립니당😻😻,False,2020-09-16 08:01:49,"한다다, 슬의!",햬썬⭐️,
1119,4,어플 자체에 문제는 없으나 이번 이용권까지만 사용하고 해지하려고 했습니다. 이용권 이용기간이 9일까지라고 해서 10일 전까지 사용할 수 있는 것인 줄 알았는데 9일 전까지만 사용할 수 있는 거더라구요. 오늘 자동 결제가 되서 1달 더 사용하게 되었는데 환불 받고 싶습니다. 이용권 해지하려고 어플에서 연결하려고 하니 연결이 안되서 여기에 남겨봅니다.,False,2020-08-09 03:36:36,이용권 해지 및 환불 신청하려고 합니다,워웡ㅇㅇ,
1120,5,엘지유플러스로 신청하고 티비로 보려규  결제했는데 티비에서 어플이 안뜨길래 티비인지 셋탑박스가 최신형이라 어플이 업데이트가 안되서 그런거라고 들었어요 티비로 너무 보고싶은데 최신형도 연동되게 업데이트 해주세요 ㅠㅠㅠ 언제까지 기다려야 되는지 ㅠㅠㅠ,False,2020-01-16 02:58:58,엘지유플러스 티비에서,퐁딱지,
1121,4,만료 기간이 가까워진 작품은 따로 알림으로 알려 줬으면 좋겠어요... 보고 싶어요 목록에 넣어 두고 까먹고 있다가 그대로 못 보고 놓치는 경우가 많은데 한 달이나 일주일 전부터 따로 알림 서비스나 컬렉션으로 만들어서 띄워 줬으면 좋겠어요 ㅠㅠㅠㅜㅜㅜ 못 보고 넘긴 게 많아서 너무너무 아쉬워요...,False,2020-07-20 08:08:32,만료 콘텐츠 알림,아진짜제발너무간절하고요,
1122,5,예기치 못한 오류가 생겼습니다라고 뜨면서 영상이 재생이 안되네요. 뭐 때문에 이러는지 모르겠습니다.그리고 화질 조정을 할 수 있는 설정이 생겼으면 좋겠네요.화질이 갑자기 안좋아졌다 재생이 느려졌다 그럽니다.,False,2019-11-11 09:18:52,이상한 오류가 생겼어요,롤리포니,
1123,5,근데 왓챠 추천앱에선 도망치는 건 부끄럽지만 도움이 된다가 있길래 왓챠플레이도 당연히 있을 줄 알고 깐 건데 없더라고요... 슬프네요... 근데 앱은 맘에 드니까 그냥 별점 다섯개 드릴게요..ㅜㅜ,False,2019-11-10 00:55:32,좋아요,말라비틀어진 도라지,
1124,5,"왓챠플레이 볼때 화면비율 설정하는 것 좀 넣어주세요
유튜브나 브이앱 푹 같은거는 화면비율 설정이 가능한데 왓챠플레이는 안되네요 그리고 재생속도 설정하는 것도 있었으면 좋겠습니다. 그 외에 것들은 너무나 좋습니다.",False,2018-11-21 06:35:17,아이폰xs화면비율,대표야,
1125,5,우선 이 어플을 잘 사용하고 있으며 앞으로도 꾸준히 사용할 의사가 있음을 밝힘니다. 사용자의 환경에 따라 달라질 수 있는 재생환경을 이해합니다만 한 영상을 스킵할때나 그냥 보고있을때나 에러창이 너무 많습니다. 이 부분을 개선부탁드립니다.,False,2018-09-01 16:48:28,에러가 많이 뜨는 앱,Synthia93,
1126,5,전에는 프로필에 이어보기랑 다 본 작품 있어서 보기 편했는데 그게 없어졌네요…하..이것 때문에 넷플 안하고 왓챠 결제 했었는데ㅜ 돌아갈 방법 없나요ㅜㅠ 이어보기에도 작품 편집하는거 있었는데ㅠㅠㅠ,False,2022-07-05 12:29:40,업데이트 전으로 돌아가고 싶어요..,카카오뱅크만들어주세요,
1127,4,"한달 무료 이용 등록하고 시간 흐르는 줄 모르고 있다가 결제되어버렸네요.
2월5일 이후로 한번도 이용하지 않았으면 환불 가능하다고 해서 이메일 보냈는데 아직 환불처리가 안된거 같아서 댓글남깁니다. 확인해주세요.",False,2018-02-14 12:29:16,환불 요청합니다~,어쩌라하ㅏ소,"{'id': 2612129, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n회원님, cs@watchaplay.net 으로 환불 신청 메일 보내주셨나요? 메일 문의는 접수된 순서대로 처리되오니 아직 답변 못받으셨으면 조금만 더 기다려주세요. 빠르게 확인 후 답변 드릴게요 :-)\n\n감사합니다.\n- 왓챠플레이 드림', 'modified': '2018-02-19T02:25:56Z'}"
1128,5,"넷플릭스 이용하다가 넘어왔습니다.
컨텐츠 너무 좋은데요 처음에는 전혀 없었던 sdk 에러가 아이패드 업데이트 하니까 계속 떠요. 기계는 문제가 없는데 이거 왜이러는거죠??",False,2020-11-26 12:54:27,Sdk 에러,go냥,
1129,4,"그냥 애니메이션이랑 티비애니메이션이 왜 똑같아졌죠,,,,,그냥 애니메이션은 극장판만 올라와있는데 지금은 둘다 극장판 밖에 없어요ㅠㅠ 잘못 업뎃된거 아닌가요 왓챠 애니때문에 보는데 불편해져서 정기결제 하기 망설여지네유,,",False,2021-12-24 02:28:35,업뎃되고 이상해졌어요ㅠㅠ,jsi4820,
1130,4,"인터페이스도 넷플에 비해 좀더 불편하고 아이패드에서 백그라운드 재생 안되는 것, 자막과 더빙으로 지금 가진 다양한 콘텐츠들을 좀더 풍성하게 만들어주면 너무 좋을 것 같아요.",False,2021-01-23 05:42:47,"백그라운드 재생/더빙,다막 지원 플리즈",정하잇,
1131,5,"드라마 보다가 잠깐 카톡 답장하러 홈키 눌러서 나갔다 왔는데, 그 이후로 왓챠플레이를 들어가려고 하면 바로 어플이 꺼집니다
계속 반복되는중입니다,,",False,2020-07-10 11:19:17,빠르게 처리부탁드립니다,지니사기다,
1132,3,"오프라인 환경에서 다운해둔 영화 보려고 왓챠 들어갔는데 그거때문에 영화 보지도 못하고 손가락만 빨았는데 이해가 안되네요
인터넷 접속 못하는 환경에선 돈 내고 왓챠 구독박아놓고도 아무것도 못하게 만들어버리는 훌륭한 시스템이네요",False,2020-09-30 14:32:02,왜.. 다운로드한 영상 24시간마다 갱신해야되도록 만든거죠?,바이오퓨얼,
