,userName,content,score,at
7678,쁘띠,덕후들한테 좋음. 애니가 많음,5,2021-10-16 05:59:22
7679,정유민,일드 좋아하면 무조건 왓챠,5,2022-02-17 00:58:57
7680,김동규,한달째 쓰고잇는데 아직까진 쏘쏘,3,2020-10-24 00:57:21
7681,버닝해머,넷플보다는 왓차가 더 볼께 많음,5,2021-08-19 20:15:56
7682,Google 사용자,프로는 많은거 같은데 티비연결이 안돼요,3,2019-02-20 18:38:51
7683,Google 사용자,개굿 대만족 0.2%아쉬운점은 지니어스게임 시즌별로 안나오나요 ㅠ,5,2018-09-20 01:05:15
7684,Google 사용자,2개월 무료라면서 결제됬어요;;;;,1,2019-04-09 23:42:57
7685,댕무,보고싶었던 드라마 영화가 넷플릭스보다 많아요♥,5,2020-04-30 14:57:31
7686,임세진,ㅣ 나 혼자만,4,2022-06-02 16:10:47
7687,Google 사용자,무료라면서 돈쓰는거네...난또 무료로 보는줄...에휴,2,2018-12-18 19:00:24
7688,기요미,1초만에 다운로드되고 영화도 개많음,5,2021-02-06 20:43:06
7689,Google 사용자,너무너무맘에드는 어플입니다♡,5,2020-02-16 02:34:14
7690,임동선,ㅢᆢ기고ㅡ2ㅗㅣㄲ비ㅢ,1,2022-06-01 10:48:36
7691,박우경,참나 무료 같은소리 하고 자빠졌네 돈은 3개월치 빼가고 공짜보는 기간도 빼가네 이긍,1,2021-07-29 21:00:12
7692,정은주,넥플보다 드라마나 시리즈물 볼께 더 많아요 ㅋㅋㅋㅋㅋㅋ,5,2020-11-26 17:34:27
7693,Google 사용자,아직 시리즈 하나만 봤지만 괜찮은거 같습니다.,5,2019-01-06 04:50:40
7694,미니,좋아요~ 부부의세계 잼나게 보고 있어요~,5,2020-05-14 18:44:15
7695,헉우왕,이봐요!! 이거너무하는거아닙니까? 너무 재미있잖아요 이럼내가 고맙지 ㅋㅋㅋㅋ,4,2020-12-25 00:11:08
7696,다운파파,조아요~드라마가 많아서 조아요,5,2020-08-19 11:01:17
7697,태키코방송,구독취소눌렀는데 오늘 결제됬어요 구독취소하고 환불요청합니다,1,2020-08-18 22:50:04
7698,손은호,다운로드한 영상이 안봐지네요 왜죠?,1,2022-01-01 03:38:40
7699,Hanna,보고싶은 드라마가 다 없음...뭘 봐야하는가,3,2020-12-31 13:16:53
7700,Google 사용자,매우 유익하고 재미 짱,5,2019-11-19 10:57:49
7701,Google 사용자,아니 너무한거 아니예요? 결제를 했으면 보게해주어 야 될꺼 아니예요..,1,2018-12-23 19:37:33
7702,Google 사용자,너에게닿기를 영화는 없는건가요ㅠㅠ 구하기가 넘 힘드네용,4,2019-11-11 19:26:29
7703,사과즙계리,정말 좋아요 😀 😍,5,2022-03-14 00:29:09
7704,{공주}클리어,보고 싶었던게 거의 다 있네요.,4,2021-01-17 18:45:46
7705,박세리,갑자기 오류가뜨고 안들어가져요ㅠㅠ,1,2021-12-10 18:51:55
7706,김금숙,"어바웃타임, 원스, 북오브러브 보고싶은데 방법이 없을까요?",5,2021-12-03 11:07:53
7707,김경모,많은 종류가 있어서 너무 좋아요,5,2020-12-28 20:34:16
7708,Google 사용자,너무잘보고있어요 저는 어떤 어플보다 왓챠가 최고예요,5,2018-09-26 22:56:50
7709,Google 사용자,더 노력하세요. 이래가지고 되겠어요. 이거,3,2019-06-04 22:26:56
7710,고맙다늘,영상ㅈ이 자꾸 끊겨요;;,2,2022-03-20 20:50:10
7711,Google 사용자,매우 보기 편하네요,5,2019-05-27 01:37:25
7712,진우,영화는 종류가 많은데 드라마는 진짜 2020년도 드라마가 거의없네요 ㅋㅋ,1,2020-12-17 14:26:52
7713,정정원,강력 추천합니다 !찐으로!!,5,2021-04-29 08:52:58
7714,HH,해리포터 올라왔다고 해서 깔았어요!!!! 너무좋아요 ㅠㅠ,5,2020-12-15 22:28:11
7715,김태민,결제를햇는데 영상을보지를못하네 걍막튀어플,1,2022-06-22 13:47:50
7716,안티전체주의,결제오류 개오지네. 돈을 준다고 해도 오류 쳐뜨네 안본다,1,2022-07-03 20:30:57
7717,Google 사용자,다운 안되는게 은근 많네용,3,2019-05-04 07:16:44
7718,Google 사용자,나머지는괜찬는데 전체화면은할수없나요????,4,2019-01-19 22:40:04
7719,hyun L,멀쩡한거 바꿔서 왜 망치는지 이해가 안가네.. 회사에서 돈 받고 할짓들이 그렇게 없었나.,1,2022-07-04 21:52:18
7720,Google 사용자,크리미널마인드 시즌10 부터 최신시즌까지 볼수있나요?,3,2020-01-30 08:35:45
7721,Google 사용자,5월 25일이 이용권 만기인데 오늘 돈이 빠져나가는건 왜그런건가요? 환불해주시길바랍니다,1,2019-05-24 10:44:00
7722,이혜영,넷플릭스에는 없는 영화가 많네요,4,2020-05-25 22:38:59
7723,Google 사용자,내 인터넷 문젠줄 알았는데 댓글보니 아니네 중간중간 화질도 구려지고 무한 버퍼... 공짜앱인가요? 돈주고 스트레스 받아야함?,1,2020-04-06 01:52:25
7724,limenoru라임노루,볼거리도 많고 좋아요.,5,2020-09-12 01:15:26
7725,Google 사용자,일단 좋아여 ~ 계속써볼께요,5,2019-10-05 12:53:07
7726,Google 사용자,삭제했는데 갑자기 돈 나가서 뭐지 했는데 이거네요?ㅋㅋㅋㅋ 영화 한 편 보지도 않았는데 왜 돈이 나가죠? 돈 돌려주세요,1,2020-02-10 22:36:10
7727,Google 사용자,최신프로가 좀더 많이 올라왔으면 좋겠어요,4,2018-11-05 20:27:27
7728,Google 사용자,즐겁게 시청하고 있어요,5,2018-10-29 01:28:38
7729,Google 사용자,진심 너무 좋아요 1년째 잘 쓰고 있습니다,5,2020-01-01 09:14:19
7730,Jeffrey Kang,자꾸 끊기나 고전영화 많아 좋음,3,2020-05-11 23:54:57
7731,Google 사용자,무료 체험인데 무료는무슨 돈달라고 하지그냥 어? 1점도 아깝 무료 체험인데 돈을달래냐?? 아휴... 답없다.,1,2020-04-04 19:38:15
7732,심상우,갤탭이벤트로 사용중인데 좋네요.,5,2020-12-30 21:40:08
7733,Google 사용자,와...이렇게좋은플레이오가있었다니...대박짱입니다,5,2019-09-07 14:33:12
7734,김필아,이과장 드라마를 무료로 볼 수 있어 좋습니다.,5,2021-03-24 21:00:49
7735,Google 사용자,우리나라 평일 10시 드라마 시간에 쳐르노빌 방영이 시급합니다.,5,2019-08-21 00:20:02
7736,Google 사용자,볼거많아서 진짜 좋아요!! 전 이런걸 원했습니다,5,2019-05-10 12:25:40
7737,여니야,좋네요 옛날드라마들 볼수있어서,5,2021-04-08 10:42:47
7738,kyle kim,솔직히... 볼만한게...없다..,1,2020-09-19 21:48:13
7739,김지훈,아니..... 자꾸 콘텐츠가 만료됬다느니 그러면서 다시재생하라고 나오는데 안됩니다. 어쩌합니까?,3,2020-12-13 19:15:27
7740,a ja,배속재생!!! 이 됐으면 좋겠네요ㅜㅠㅜ,4,2020-06-29 00:56:49
7741,Texeira Glover,화질이 별로고 모자이크 치는게 별루에요,2,2021-10-16 01:24:14
7742,가찔레이,보고 싶어 했던 게 있어서 괜찮아요.,5,2022-04-15 22:17:30
7743,냥이,재밌는것도 많고 좋아요~^~,5,2021-07-23 20:37:03
7744,이승기,재미있어서 하루에 다봄 ㅎㅎ,5,2020-09-22 20:26:09
7745,Google 사용자,1개월 결제 이용권 구매후 이용이 안되고 있습니다 확인부탁드려요,1,2019-04-28 01:06:40
7746,김아,프리미엄인데 친구 기기로 로그인하면 자꾸 결제하라고 뜨네요 이럴거면 프리미엄 안샀죠;,1,2021-04-13 21:24:26
7747,박일영,볼거리도 많고 좋아요,5,2021-01-09 14:33:33
7748,Google 사용자,이젠 하다하다 내가 쓴 영화 리뷰까지 페이스북 친구들에게 보여줘야합니까..? 이놈의 SNS때문에 안그래도 스트레스받는데 제 취향과 생각이 담긴 리뷰마저 지인들에게 강제공개라니.. 제발 이 기능 없애주세요 영화보는건 제 힐링인데 영화보면서까지 남들 신경쓰고싶지않아요 지인들이 제 리뷰 보는거 너무 싫어요,1,2018-12-14 22:07:33
7749,Google 사용자,놀면뭐하니 추가해주세요. 많은 유재석팬들이 기다리고있어요~~,4,2020-04-07 01:03:42
7750,Google 사용자,왓챠는.첨인데.완전 좋네요~~~♡,5,2018-09-27 12:13:06
7751,안물,애니 신작이나 없는거 많이 추가해주세요ㅜㅜ,4,2021-02-07 02:58:39
7752,수달,보고 싶던 드라마 구글검색해서 와챠에 잇길래 가입하고 찾아 보니 없음,1,2021-11-15 03:17:12
7753,도봉중독자,좋습니다 재밌는게 정말 많아요!!!!,5,2021-12-08 19:28:45
7754,Google 사용자,왜 외국에서는 플레이가 안돼는 건가요??,1,2018-10-20 09:31:59
7755,Tony N,잘 사용하고 있습니다:),5,2020-07-02 13:52:22
7756,강민효,왓챠 3년넘게 쓰늨중잌데 진짜 초심잃엇네 미쳫나 왜이렇게 끊기냐. 좀 정신차리고 일좀하자,1,2021-10-07 17:27:38
7757,JongCheon Choi,즐겁게 활용하는 앱이에요~!,5,2020-11-17 19:09:21
7758,Jyoni K,검색 네트워크 오류 심함,1,2020-04-29 00:38:01
7759,Google 사용자,이거 어플 회원 탈퇴기능은 없나요? 예? 탈퇴기능을 아무리 눈 씻고 찾아봐도 없네요ㅡㅡ 저는 회원 탈퇴하고 싶은데 방법 좀 말씀해주세요ㅜㅜ,1,2019-09-21 03:43:23
7760,수피아,해리포터 보려고 가입했는데 너무 좋아요,5,2020-12-04 16:55:05
7761,이수호,볼수있는작품이 많아서 좋아요,5,2021-05-20 02:05:17
7762,자몽누나,왓챠 로고 못생겼어요... 완전 정뚝떨,1,2020-07-17 00:17:19
7763,김찬영,좋은 것 같아요.,5,2022-03-07 16:19:33
7764,김명화,크롬 연결시 끊김,3,2022-02-06 18:05:57
7765,김은주,대박좋아요...,5,2022-01-25 01:05:40
7766,풀악셀노브레끼,잘보고있습니다,5,2022-02-02 04:37:28
7767,문별,2점드릴께요 비스타즈랑 지금우리학교는 없네요...,2,2022-03-19 16:05:07
7768,jh happiness,김준수 더블트러블 나온데서 가입 ㅎㅎ,5,2022-01-21 23:35:07
7769,김두환,다음 시리즈도 기대되네요,5,2022-03-29 06:28:04
7770,노동준,잼나는게ㅣ 많아요,5,2022-02-15 16:57:26
7771,이미정,넷플보다 나은듯,5,2022-01-23 01:24:55
7772,상식윤,네플리스보다 낫다.,5,2022-02-13 15:31:15
7773,소소강,친구들과 같이 잘 사용 중입니다 ㅎㅎ,5,2020-11-27 23:21:24
7774,원서영,"귀칼3기 어디서 보나요,,",3,2022-02-19 09:22:48
7775,나기,2주 무료 개~꿀,4,2022-01-17 23:11:39
7776,다이아칼리,👍👍👍👍👍👍👍👍👍👍👍진짜 좋아요!👍👍👍👍👍👍👍,5,2022-01-21 23:07:02
7777,안성준,굿~더이상논할게없음~,4,2022-03-28 21:48:15
7778,정주영,귀칼 히로아카 주술회전 넘모 재밌어요 ㅜㅜㅜㅜㅜㅜㅜ,5,2022-01-21 23:18:32
7779,강다연,너무 재미있어요~^^,5,2021-10-10 18:20:44
7780,쏠쏠이,볼만한거 많음,4,2022-04-03 14:27:45
7781,신유승유승,지금우리학교는 그거왜안나옴?,2,2022-02-02 20:06:59
7782,김영수,결제는 칼 이용은 개판...???,1,2022-02-18 04:56:59
7783,김지영,보고싶은 것이 딱 있네요.,4,2022-04-03 01:22:22
7784,안녕,잼나는거 많아요,4,2022-03-22 03:55:57
7785,치킨칼국수,유후~~~~개좋아,5,2022-04-10 13:57:19
7786,홍성민,아담샌들러 영화 블렌디드 올려주세요,5,2022-02-19 19:21:18
7787,쑬레꿀루물루,별의별영화가 다있음,5,2022-03-16 00:10:08
7788,이창근,재밋게 보고갑니다,5,2022-02-16 15:28:43
7789,Alice Park,도저히 안 깔려요!!!,1,2022-02-01 12:17:23
7790,이민영,재미 있어요,3,2022-03-31 21:08:08
7791,sungjun park,왓챠가 OTT의 미래다,5,2022-01-29 14:52:12
7792,샤람쥐,시아준수 섭외한 왓챠!!!!!,5,2022-01-21 22:20:26
7793,도삼이,재밋는거 잘봤어요 고마워용,5,2020-12-05 17:05:42
7794,조민형,외국드라마 좋아하는사람한텐 최고..,5,2021-02-06 21:07:53
7795,Google 사용자,닥터후 너무 재밋어여.. ㅠ,5,2018-12-03 23:34:41
7796,천경희,"무료이용권을 쓰지도 않았는데, 사용했다고 뜨네요;;",1,2021-08-01 00:02:56
7797,김유영,진짜 앱중에 최고입니다!!!!,5,2021-01-10 16:12:28
7798,Hyun Yong Jeong,너무 자잘한 에러가 많습니다,1,2021-08-09 19:22:37
7799,Google 사용자,3월1주차 신작 작정하고 뽑으신것 같은데요 ㅋㅋㅋ,5,2019-03-02 17:32:02
7800,Google 사용자,무료라고해놓고 결제유도뭐죠? 무료도아니고 결제해야되는건무료가아니죠 무료라고하지말던가요ㅡㅡ,1,2018-11-23 07:23:22
7801,한혜수,좋은 컨텐츠들이 많네요!!,5,2021-01-04 23:04:59
7802,Google 사용자,"구독을 취소했는데 왜 결제가 되나요,.?",1,2019-06-23 07:12:33
7803,전밥,처음에는 별로여서 환불하라했는데 해리포터 땜에 봐줬어요.,4,2021-08-29 17:47:28
7804,Google 사용자,다 좋은데 구매한 이용권 취소 어떻게해야하나요?,5,2018-12-30 16:37:21
7805,지우,저번 달까지 돈 내고 결제 끊었는데 이번 달 거 결제됨 내 돈 내놓으세요 일처리 개빡치네 진짜,1,2020-05-13 22:33:03
7806,장호진,덕분에 보고 싶었던 거 봤어요. 보고 싶은게 있다면 망설이지 마세요.,5,2021-01-22 23:18:46
7807,2 zn,왓챠 스포일러 하는 사용자평 신고기능 만들어주세요 드라마 시즌 사용자평 보고 있는데 누가 죽고 배신하고 그걸 왜 적어놓죠? 그게 진짜 평가인가요? 개선해주세요,5,2020-12-01 05:19:01
7808,Google 사용자,마이너한 작품들도 꽤 있어서 마음에 드네요,5,2019-12-10 02:02:03
7809,김상진,앱이 안되는데 결제는 빠르네 돈 돌려주시죠,1,2021-12-10 19:20:25
7810,이준성,아니 분명 11일에 평가판 취소했는데 왜 결제가 된거죠???,1,2020-09-13 19:06:08
7811,조이,니네 알지? 좀 고쳐라 짐승이냐?? 사람이면 고치라고 돈내고 보는데 얼마나 개빡치는줄 알아?? 덧달아본다 지금 세번째 재설치 중인데 제발 고쳐 고치라고,1,2020-05-23 06:00:11
7812,Google 사용자,너무 즐겨쓰고있어요!,5,2019-12-15 23:40:47
7813,성하이,볼게 많아서 너무 좋아요,5,2021-05-12 22:41:09
7814,hj Ryu,검색창의 글자가 안보여요,1,2021-12-21 13:19:02
7815,Google 사용자,심심할때마다보니 좋은거같아요,5,2019-11-05 01:10:35
7816,박성진,어제부터 스마트TV 연동안되는데요ㅜㅜ,3,2020-12-24 17:45:38
7817,김은정,"신사의 품격,꽃보다 남자등 옛날 드라마 좀 많이넣어주세요~",3,2020-12-21 20:39:48
7818,Google 사용자,볼게많아좋네요 uhd도나오면좋겠네요4k,5,2019-02-02 15:00:46
7819,석자우,탄탄한줄거리에 주인공남녀배우들연기가좋아요,4,2021-08-27 21:08:33
7820,Google 사용자,다양한 컨텐츠가 있네요~,5,2020-03-11 01:20:56
7821,행복마키[Happy Maki],별 1주기도 아까움. ㅇㄴ 무료로 보길 권했는데;;지울게요,1,2020-12-16 17:36:40
7822,문진옥,"저희들은, 종료시키는거 제일싫습니다!",5,2021-10-21 00:26:07
7823,정민수,티비 연결이 안되요 짜증납니다,1,2021-06-19 07:41:07
7824,Google 사용자,네이버에서 못찾은 영화봐서 좋았어요,5,2019-03-15 01:32:45
7825,Google 사용자,엘지티비 직구했는데 티비용 앱을 찾을 수 없네요. 직구 티비에서는 못보나요?,1,2019-08-29 09:24:06
7826,홍성민,"애니메이션 ,명작많이 올여주게요",5,2021-05-18 12:36:42
7827,Google 사용자,오늘이 마지막이길래 해지하려는데 이미 결제가 돼있네요. 환불해주세요.,2,2019-01-30 23:57:03
7828,Google 사용자,양아치니...? 분명히 해지예약해놨는데 돈 빼가버리네... 어이없어서 이따위로 자동결제 사기친게 한두명이아니네 사기꾼놈들,1,2019-03-05 09:58:23
7829,이석희,자꾸 서버 통신 않좋다고 뜨네요 갤럭시 7플러스 쓰고 있습니다,2,2020-11-11 11:01:14
7830,Google 사용자,자주끊김.. 영어자막도 그닥..,1,2019-04-06 03:51:41
7831,이창애,어? 이 애니가 있다고? 어어??! 이 애니가 없다고???? 연속임..,3,2021-12-29 00:35:31
7832,박경화,새로운컨텐츠가많아서좋아요,5,2020-06-30 03:13:53
7833,Pacha쿠티,요즘 예능물도 많이 올려주세요.,4,2020-09-14 21:28:05
7834,춈빈〰,왜 제가 제 돈을 주고 보는데.. 보다가 자꾸 멈춰요,2,2021-10-13 09:00:15
7835,Google 사용자,좋아요 업데이트도 꾸준합니다,4,2019-01-27 10:13:00
7836,om o,어서와한국처음 프로는 업뎃 중지됐나요?,2,2021-12-05 23:26:54
7837,이재원,넷플릭스에서 넘어왔는데 장르는많아서 좋아요,4,2021-02-23 11:05:27
7838,Google 사용자,왜 갑자기 제데로 실행이 안되죠? 다들 안된다고들 말하는데 해결을 안해주실건가요? 돈내고 보는데 이런식으로 하는게 말이나되나요?,1,2019-01-13 22:03:54
7839,문찬우,"일본 예능, 드라마와 폭넓은 스펙트럼의 영화들은 다른 자 회사와는 차별된 경험을 선사해준다",5,2020-11-22 13:05:12
7840,Google 사용자,대박입니다 ㅎㅎ 꼭 옛날에 했던 영화도 넣어주세요 이렇게 리뷰 남김니닺ㅎㅎ 왓챠는 대단합니다 ㅎㅎ,5,2020-03-05 10:03:13
7841,TaeHo Jeong,정기결제 어제 취소 했는데 오늘 왜 결제가 되죠? 확인 부탁드립니다,1,2021-05-20 20:16:50
7842,Google 사용자,저이거 해지하지 않은채로 앱만 지웠는데 어떡하죠 ... ㅠㅠ,4,2020-01-08 20:51:56
7843,조조재구,좋은영화 재밋는영화 이런 어플이 있을줄이야,1,2020-05-23 14:58:49
7844,Google 사용자,배속 재생 기능 업데이트 예정은 없나요?,4,2019-09-14 19:22:47
7845,Google 사용자,좋은 영화가 많네요^^~,5,2020-01-07 20:14:55
7846,Google 사용자,프렌즈 프렌즈 ㅠㅠ 프렌즈 들어오면 만점!,4,2019-01-16 22:07:44
7847,루이,다른나라에서도자유롭게연결되도록해주세요!!,5,2021-03-01 03:13:57
7848,오형석,2주 무료이용이래서 구매하기했는데 돈이 나가더군요 사기아닙니까?,1,2020-08-18 20:59:48
7849,Google 사용자,없는 영화 드라마가 너무 많음,2,2019-03-02 16:18:01
7850,Google 사용자,보고싶은 미드를 볼수있어 좋았어요,5,2019-11-02 17:36:38
7851,MH The King,괜찮네요ㅎ 일단은... 무료 기간이니까~,5,2020-11-18 23:26:47
7852,Google 사용자,또 접속이 안되네요. 짜증나네요.,1,2019-02-21 17:32:24
7853,지미선,첫 미드가 넘 좋아 끊을 수가 없네요,5,2020-07-05 10:22:19
7854,Google 사용자,좋은 영상이 많네요.,5,2019-10-15 17:49:32
7855,무야,프로필 잠금이 필요합니다.,5,2021-12-23 18:04:39
7856,Google 사용자,드라마랑 영화 컨텐츠 구분이 생기면 좋겠네요ㅜ,3,2020-01-22 18:59:01
7857,Google 사용자,더 다양한 드라마 영화가 생겼으면,4,2018-09-23 17:10:29
7858,이미경,재밋는게 너무 많아요,5,2021-05-13 21:32:36
7859,Google 사용자,해외 살고 있는데 이용이 안됨 ㅡㅡ,1,2019-08-11 19:35:02
7860,Pablo Kim,재마있는 영화나 드라마가 많아요,5,2020-09-25 00:40:04
7861,D. S.,이걸로 돈 좀 버니 왓챠피디아는 그저 뒷전인 것 같아 매우 괘씸하네요.,1,2020-12-02 16:28:23
7862,Google 사용자,재부팅하니까 되네요. 감사합니다!!,5,2019-01-24 23:21:21
7863,Google 사용자,보기 편하고 볼만한게 많다,5,2019-02-20 12:26:27
7864,Google 사용자,미란다 영어자막 좀 넣어주세요...제발...,4,2018-12-15 01:19:09
7865,네버TV,이봐요 장면이안나오고소리만들리네요,1,2021-06-03 16:53:31
7866,로우든,왓챠 늘 응원합니다 ㄴㅍㄹㅅ 모가지 꼭 따세요,5,2022-05-28 04:28:35
7867,도련님ミ.,광고좀 그만 떠라;; 환멸남,1,2022-05-05 17:54:55
7868,백형민,재밋는게 많네요^^♡ㅎㅎ,5,2021-06-14 21:12:59
7869,유?,최대 4대 기기 동시 시청 가능(돈을 내면),2,2022-05-31 19:54:53
7870,달빛의여행자,구글로그인하려는데 왜 한참동안 계속 돌고있는거죠?,3,2021-08-26 01:19:33
7871,포세듀디지털신혜림,왜 해지를 했는데 결제가 된건지모르겠어요 확인부탁드립니다,1,2020-09-08 07:24:21
7872,Google 사용자,티비에서 재생이 안됩니다 해결바람요,1,2019-01-04 21:59:11
7873,friday viernes,뭡니까?? 지금 3일째 영상이 나오다 말고 다 끊어져요,1,2021-07-28 17:08:47
7874,Siwoo,서비스가 엉망진창이다,1,2021-11-02 14:24:54
7875,Google 사용자,장사 안되나보네.. 4인 공유 풀은거보니....진작 그렇게 할것이지,1,2019-12-31 07:20:30
7876,Parapet,침착맨 불러놓고 왓챠 파티 한다 해놓고는 왜 터지는거임~~~,1,2021-08-30 22:36:29
7877,Google 사용자,이벤트 한다고해서 급하게 깔고 무료체험을 눌렀는데 돈이없다는 이유로 뮤료체험이 안되네요.,1,2019-02-25 19:00:29
7878,Chan Muk Im,영화를 좋아한다면 필수앱!,5,2021-04-04 12:28:58
7879,이지혜,재밌는 드라마가 많네요,5,2021-05-12 21:25:31
7880,Google 사용자,없는영화가 제법많아아쉽다,3,2019-07-20 13:34:23
7881,봄이,넷플릭스보다 콘텐츠가 우리하고 맞음,5,2020-12-30 08:57:54
7882,Google 사용자,넷플릭스 티빙 웨이브에 없는 영화가 있네요 한참 찾았는데!,5,2020-03-07 21:29:33
7883,연오,애니 좀 많이 추가해주세용 ㅠㅠㅠ 🖤🖤🖤,5,2021-04-11 03:04:56
7884,Google 사용자,좀 더많은 콘텐츠부탁드려요,5,2018-11-30 01:54:30
7885,조뭉클,굿굿굿 ♡플릭스보다 더 볼게 많아서 좋아용,5,2020-05-01 11:54:06
7886,실버루,그냥 어플관리안하고 돈내고보는건데 버퍼링 화면깨짐 돈이아깝다그냥 쓰지마셈,1,2021-12-01 04:28:33
7887,구본웅,다른 ott 못쓰겠습니다,5,2022-04-17 00:42:33
7888,Google 사용자,skt 사용자인대요 라이센스 만료 되었다고 뜨고 재생이 안되요,1,2019-11-23 14:31:24
7889,정수진,다좋은데 검색이 불편하다,4,2020-09-12 20:16:59
7890,SGD S,1.25배 배속하면 버퍼가 생기는데 저만 그런가요?,2,2022-01-09 01:16:49
7891,Google 사용자,영상 재생이 안돼요. 환불해주세요,1,2018-09-23 04:36:47
7892,Google 사용자,다 좋은데 영드 실크 좀 재업해 주세요..ㅜㅠ,5,2019-02-24 23:40:31
7893,LNB,아직은 좋게 잘쓰는중 돈값하는지는 한 두어달 써보고 판단해보겠음,5,2020-10-19 02:52:05
7894,김지오,인터페이스 굿굿,5,2021-07-05 12:28:06
7895,Google 사용자,제발배속기능좀만들어주소서,2,2019-12-13 19:20:49
7896,Google 사용자,접속이 안돼요 갑자기... 왜이러죠..?,3,2020-03-17 11:59:38
7897,S G,아주 만족하고 있습니다^^,5,2020-07-13 15:02:43
7898,Google 사용자,킬링타임하기에 최고입니당,5,2018-10-08 14:19:15
7899,Google 사용자,재생오류짜증 빨리복구되지않으면 갈아타겠습,1,2019-01-17 15:58:40
7900,신은주,돈은 다달이 나가는데 이용권이 없다고 뜨는 건 왜 그런건가요 확인해주세요,2,2020-08-19 11:10:26
7901,아마도,"검블유, 컨저링2, 리틀 포레스트도 추가해주세요 ㅠㅠㅠ",5,2021-07-05 11:30:38
7902,Google 사용자,그 담당자 번호가 뭔가요 지금 가입해지 한지 1년이 넘었는데 계속 돈이 빠져나가네요? 어떻게 된거죠,1,2020-01-13 12:26:05
7903,Google 사용자,5월8일 갱신인데 5월6일 22시 쯤에 벌써 결제가 되었어요 그리고 이번엔 볼시간이 없어서 갱신을 안할껀데 결제 취소 부탁드려요,4,2019-05-07 04:28:39
7904,Google 사용자,환불을 하려고 하는데 환불이 안되네요...,1,2019-08-19 17:44:10
7905,BIM PRO,아직 컨텐츠가 너무 부족해요,3,2020-08-29 17:22:29
7906,차민영,일본드라마가 많이 있어서 좋아요,5,2021-10-19 00:21:52
7907,쩡쩡이,화면공유가 안되요,1,2021-06-22 17:51:38
7908,YR Kim,컨텐츠가 진짜 많아요 강추,5,2020-06-05 00:14:15
7909,자몽허니블랙티,박진감 있어 재미있어요,3,2020-12-19 21:47:32
7910,Google 사용자,업계에서 영화 1위 말이 더 필요한가,5,2019-01-29 18:40:28
7911,힐링별나라,실행이 안돼요 들어가져야 보든말든하죠 이건 결제하지 말라는겐지 ㅡㅡ,3,2020-12-25 13:51:54
7912,Jiny l,여기 트래픽을 개인꺼로 써서 요금폭탄 맞게했다는 글 봤음 어플 지울게요;,1,2021-08-05 14:39:01
7913,Google 사용자,보고 싶었던 80년대 영화가 있어 좋았어요.,5,2019-09-21 00:02:11
7914,남형진,여러 장르가 있어 재밌게 이용하고 있습니다.,5,2021-09-25 22:34:08
7915,Google 사용자,헝 안시성 보고 싶어용 빠른업뎃 기다립니당~,5,2018-11-11 22:51:10
7916,Google 사용자,넷플릭스보다 좋은영상이많다,5,2018-12-20 23:27:06
7917,김현준,넷플릭스보다 볼만한게 많아요,5,2020-05-02 00:55:23
7918,톨톨이,갑자기 보고있는데 왔챠가 안됩니다 들어다면 자꾸 실패라고 나옵니다,2,2021-12-10 19:05:26
7919,김지혜,일드 많아 좋아요 최신작 더 많이 보고 싶어요,5,2021-08-16 22:42:48
7920,장희,무슨 영화 앱이 볼만한 영화는 죄다 저작권자의 요청에 의해 재생 불가입니다 이딴소리밖에 안하냐? 이래서 평점이 이따구구만,1,2021-02-06 11:57:34
7921,Google 사용자,보고싶은 드라마 신청하는 곳이 없네요,3,2019-09-20 08:48:20
7922,Google 사용자,왓챠가 그래도 영화가 많다!,5,2018-12-12 00:37:26
7923,Google 사용자,이런저런 영화보기에 좋음.,5,2019-02-03 19:55:37
7924,Google 사용자,재생 중 멈춤 현상이 심해요,1,2019-04-16 15:22:17
7925,Google 사용자,영상 중간에 끊기는 건 평생 안고칠건가 봅니다,1,2019-02-13 04:48:14
7926,E Han,연장하려면 매일 렉이 걸린다 무슨오류인지알려주지도않는다 최악의 앱 넷플릭스로 떠나십쇼,1,2021-02-03 08:42:28
7927,Google 사용자,넷플릭스보다 영화가 많아서 좋아요 ㅋ,4,2019-02-27 15:05:14
7928,Google 사용자,명탐정 코난도 있으면 좋겠어요~~~,5,2019-09-24 21:53:12
7929,Google 사용자,무료체험하기눌럿는데 결제됏어요 확인후 환불부탁드립니다.,1,2019-06-19 18:52:34
7930,김하늘,화질이 좋아서 좋았다,5,2021-11-21 22:00:50
7931,Google 사용자,모바일로 재생이 전혀 안되는데 조치해주세요,1,2019-01-29 19:54:55
7932,Jejoon Lee,LG 윙 용 UI 업뎃 부탁드려요~~,4,2020-10-21 00:28:17
7933,Google 사용자,2주 무료라고 해서 어제 결제했는데 벌써 돈이 빠져나갔어요 환불해주세요,1,2019-06-28 22:24:20
7934,뉴냥이,배속 설정이 있었으면 좋겠어요,4,2020-10-28 18:09:39
7935,Google 사용자,"좋은거같은데 첨이라모르겠네요,,,.",3,2019-11-07 23:22:37
7936,커친제임스,컨텐츠가 다양해서 좋아요,4,2021-08-06 22:08:44
7937,권혁준,영화 카테고리에 영화제 수상작이나 아카데미 시상식 카테고리가 있으면 좋겠습니다.,5,2021-10-12 19:32:38
