,review,title,isEdited,developerResponse,date,rating,userName
1027,"잘 이용하던 중, 재생오류가 계속되어 이용을 못 하는 중입니다. 다운로드를 받아서 보려고도 했지만 다운로드도 안 되는 상황입니다. 왜 그런건지, 해결을 어떻게 해야하는지 궁금합니다.","재생오류, 오류",False,"{'id': 23640678, 'body': '이용에 불편을 드려 정말 죄송합니다. 오류가 발생한 경우 앱 삭제 후 재설치, 사용하시는 모바일 기기 재부팅을 권장드립니다. 오류가 계속 발생할 경우 [프로필]>[의견남기기] 혹은 쿠팡플레이 고객센터(1600-9800)를 통해 고객님의 기기 정보를 남겨주시면 보다 빠르게 확인 드리겠습니다. 불편을 드려 다시 한번 죄송합니다.\r\n감사합니다.', 'modified': '2021-06-29T00:03:31Z'}",2021-06-08 10:36:01,2,redrabbit97
1028,"네트워크가 안된다고 해서 데이터도 써보고 다시 
로그인했는데도 안된다고 뜨네요 
와우기간도 남아있는데 무슨일일까요?",볼건많고 좋은데 네트워크가 안된다면서 로그아웃,False,"{'id': 29975141, 'body': '안녕하세요 바보승준원조 고객님, 쿠팡플레이입니다. 서비스 이용 중 불편을 드려 진심으로 죄송합니다. 지난 5월 22일 밤 회원 가입 및 로그인 시도가 폭증하면서 23:58 경 시스템 장애가 발생하였고, 이로 인해 5월 23일 00:53까지 약 55분 간 접속 장애가 발생하였습니다. 이 시간 동안 생중계 시청 및 콘텐츠 이용에 불편을 드린 점에 대해 깊이 사과드리며, 추후 같은 장애가 재발하지 않도록 원인 파악 및 개선을 진행하고자 합니다. 더욱 안정적인 시청 경험을 제공하기 위해 철저히 재점검하고 개선할 것을 약속드립니다. 감사합니다.', 'modified': '2022-05-26T05:30:28Z'}",2022-05-22 15:23:20,2,바보승준원조
1029,우리나라의 고인물 생태계를 계속 파괴해주세요 쿠팡이 있어서 행복합니다 감사합니다,갓팡,False,"{'id': 20691536, 'body': '안녕하세요. 고객님. 쿠팡플레이 서비스를 이용해 주시고 따듯한 관심 남겨 주셔서 감사합니다. 앞으로도 더 편리한 서비스와 다양한 콘텐츠를 제공드릴 수 있도록 더욱 노력하겠습니다.\r\n감사합니다.\r', 'modified': '2021-01-27T17:03:44Z'}",2021-01-23 03:34:38,5,또임
1030,아니오랜만에 볼려고 들어가고 업데이트도 했는데 저번이랑 틀리게 렉이 엄청걸려요 티비로 봣을때는 아예 재생 조차 안되요,재생이안되요,False,"{'id': 29420689, 'body': '안녕하세요 아너무해여 고객님, 쿠팡플레이입니다. 이용에 불편을 드려 죄송하지만 리뷰에 남겨주신 내용만으로는 자세한 오류 파악이 어려워 바로 해결 드리지 못하는 점 양해 부탁드립니다. 먼저, 오류 발생 시 기기 재부팅 및 쿠팡플레이 앱 재설치 후 재시도를 부탁드립니다. 또한, 안정적인 네트워크 환경에서 접속하셨는지 역시 확인해주세요. 이후에도 오류가 지속된다면 개별 확인을 위해 쿠팡플레이 고객센터(1600-9800)으로 문의 부탁드립니다. 더 편리하고 즐거운 콘텐츠 경험을 제공해드리기 위해 끊임없이 노력하는 쿠팡플레이가 되겠습니다! 높은 평점으로 응원해주세요 :) 감사합니다.', 'modified': '2022-04-27T07:14:39Z'}",2022-04-25 13:22:28,2,아너무해여
1031,자막설정에 자막이 없는걸로나와요 업뎃해주세요!,와이우먼킬 2화부터 자막이없어요.,False,"{'id': 27065131, 'body': ""안녕하세요, 고객님. 쿠팡플레이입니다. \n현재 '와이우먼킬'은 2화 시청시 자막이 나오지 않은 오류가 해결되었습니다. 2화를 자막과 함께 즐기실 수 있습니다. 계속해서 더 큰 즐거움과 행복을 드릴 수 있도록 최선을 다하겠습니다. 앞으로도 많은 관심 부탁드립니다! \n감사합니다."", 'modified': '2021-12-27T06:17:10Z'}",2021-12-19 04:30:12,5,채신폰
1032,"와이파이 풀이고, 다른 플랫폼들 재생 잘만 되는데
쿠팡만 네트워크 오류 뜨고 재생 되지도 않음.
핸드폰 최신 버전 업데이트 되어 있고, 
어플 재설치에 재부팅까지 다 해봤음
뭘 어쩌란 거임 쓰라는 거임 말라는 거임ㅡㅡ",네트워크 오류,False,"{'id': 28442241, 'body': '안녕하세요 tlqngjd님, 쿠팡플레이입니다. 먼저, 쿠팡플레이 이용에 불편을 드려 정말 죄송합니다. 그간 재생이 되지 않아 불편을 겪으셨을 것 같습니다. 해당 문제를 최대한 빠르게 해결해 고객님께서 즐거운 쿠팡플레이 이용이 가능하시도록 도와드리고 싶습니다. 네트워크 오류 해결을 위해서 먼저 안정적인 네트워크 환경에서 접속하셨는지 확인해주세요. 안정적인 네트워크 환경에서도 같은 오류가 지속된다면 고객님의 이용 환경에 맞는 안내를 드릴 수 있도록 쿠팡플레이 고객센터(1600-9800) 로 상세 이용환경 및 오류 재현 스크린샷/영상과 함께 문의주시면 더욱 상세한 파악 및 빠른 해결 도와드리겠습니다. 쿠팡플레이는 지속적으로 고객님의 불편사항을 살펴 더 나은 서비스를 제공드릴 수 있도록 최선을 다하겠습니다! 더욱 높은 평점으로 응원 부탁드립니다 :) 감사합니다.', 'modified': '2022-03-08T07:54:21Z'}",2022-03-06 07:42:10,1,tlqngjd
1033,아이폰으로 크롬캐스트 연결시켜서 보는데 20분 정도 보면 자꾸 멈추고 튕기네요... 에어플레이는 아예 안되구요...,"크롬캐스트,에어플레이...",False,"{'id': 28503386, 'body': '안녕하세요 냠냠가이, 고객님 쿠팡플레이입니다. 먼저, 크롬캐스트 연결 중 불편을 드려 죄송합니다. 미러링 기능은 현재 정상적으로 서비스되고 있으며, 화면 전송 버튼이 비활성화 되었다면 아래 연결 조건 확인 부탁드립니다. - 모바일 기기와 크롬캐스트 기기(혹은 스마트티비)가 동일한 와이파이에 연결되어 있어야 합니다. > 모바일이 데이터 사용 중이 아닌지 체크해보세요. - 모바일 기기의 블루투스가 ON 되어 있어야 하며 연결된 다른 블루투스 기기가 없어야 합니다. 위 조건을 모두 충족하는데도 기기가 연결되지 않는다면 기기를 초기화 하거나 재부팅한 후 다시 시도해보시길 바랍니다. 그럼에도 해결되지 않을 경우 고객센터(1600-9800)로 문의해 주시면 개별 확인 도와드리겠습니다. 또한, 1.14.1 버전부터 에어플레이 기능이 지원된다는 기쁜 소식을 전해드립니다. 업데이트 후 에어플레이 기능으로 보다 즐겁고 편리한 쿠팡플레이 경험이 되시길 바랍니다! 쿠팡플레이는 고객님의 소중한 시간을 위해 항상 발전해나가겠습니다. 지속적인 관심과 더욱 높은 평점으로 응원 부탁드립니다:) 감사합니다.', 'modified': '2022-03-11T02:29:17Z'}",2022-01-23 15:48:44,1,냠냠가이
1034,"잘 사용 하던 앱이 어느날부터 열리지 않네요 벌써 수개월째 입니다 최신 버전으로 재설치 해도 열리지 않아요 , 와우회원이구요 아이폰X 64기가 15.2버전입니니다 해결 빨리 부탁드립니다",아이폰 x사용자 입니다  앱이 열리지 않아요,True,"{'id': 27067837, 'body': '안녕하세요 쿠팡플레이입니다. 이용에 불편을 드려 죄송합니다. \n고객님께서 겪고 계신 오류를 정확히 파악하여 도움 드릴 수 있도록 자세한 오류 내용과 고객님의 사용 환경 (앱 버전, 모바일 기기, iOS 버전) 에 대한 정보를 playhelp@coupang.com 이메일로 보내주실 수 있을까요? 번거로우시겠지만 문제 해결을 위해 이메일로 보다 자세한 피드백을 보내주신다면 최선을 다해 도와드리겠습니다. 감사합니다. \n감사합니다.', 'modified': '2022-01-11T06:15:47Z'}",2022-01-11 06:15:47,1,";,6hgfg"
1035,OTT 서비스 중이 쿠플만 안되네요...,매직 키보드 지원좀 해주세요,False,"{'id': 26313302, 'body': '안녕하세요, 쿠팡플레이 입니다. 소중한 의견 감사합니다.\xa0\n고객님의 편안한 시청 환경을 위해 매직 키보드 지원 기능도 추후에는 제공 드릴 수 있도록 최선을 다하겠습니다. 앞으로도 더 편리하고 즐거운 서비스를 제공해 드리도록 최선을 다하겠습니다.\n감사합니다.', 'modified': '2021-11-17T05:27:18Z'}",2021-11-06 10:23:41,5,아이폰으헤
1036,다른미디어 사이트에서 미러링캐스트는잘구동하는데 쿠팡플레이만 구글팟캐스트4 미러링이안됩니다 버튼을누르면 연결준비완료에서 동영상 재생을눌러도 반응이없습니다 설정을다시해도 똑같네요,연동오류,True,"{'id': 24343944, 'body': '안녕하세요, 고객님. 쿠팡플레이 입니다. \n먼저, 이용에 불편을 드려 정말 죄송합니다. 해당 크롬캐스트 오류는 현재 전체 프로세스를 개선하여 정상 작동 중에 있습니다. \n오늘 이후로도 연결이 되지 않으신다면, 크롬캐스트 연결은 와이파이를 이용한 것으로 우선 와이파이 연결이 안정적인지 확인 부탁드립니다. 증상이 지속되면 스마트 TV 재부팅 및 쿠팡플레이 모바일 앱을 최신 버전으로 업데이트하여 재시도 부탁드립니다. 해결되지 않을 경우 사용하는 스마트TV 모델명과 함께 고객센터로 문의 부탁드립니다.\n감사합니다. ', 'modified': '2021-08-07T03:27:53Z'}",2021-08-07 03:27:53,1,제시카즈
1037,개발자 비싸게 모셔가는걸로 유명한 쿠팡 자체에서도 여러모로 문제가 많았는데 쿠팡플레이까지 오류가 많네요 ㅎㅎ 재상오류 몇일째 지속되고 있는데 업데이트 수정은 몰라도 공지라도 올려야하는거 아닌가요….,재생오류,False,"{'id': 24042383, 'body': '안녕하세요, 고객님. 쿠팡플레이 입니다. \n먼저, 이용에 불편을 드려 정말 죄송합니다. 재생 오류로 인해 고객님께서 불편함을 느끼셨을 것 같습니다. 재생 오류가 발생할 경우 앱 삭제 후 재설치, 사용하시는 모바일 기기 재부팅을 권장드리며 계속해서 오류가 반복되는 경우에는 쿠팡플레이 고객센터(1600-9800)으로 문의주시면 더 빠르게 확인드리겠습니다.\n감사합니다.', 'modified': '2021-07-21T05:51:52Z'}",2021-07-09 10:25:07,1,풍운짜응
1038,"‘나는 네가 지난 여름에 한 일을 알고 있다’ 를 보는데 자막 싱크가 안맞아서 미치는 줄 알았어요. 수동으로 맞출 수 있는 옵션도 없고요. 자막 다운 받아서 보는 것이 더 나을 것 같아요. 아이폰이나 스마트 티비나 같은 현상이 있었고요. 
스마트 티비로 ‘인셉션’을 보는데, 이건 자막 싱크는 맞지만 자막이 화면 중앙에 나오는 건 너무 한거 아니오? 이 문제는 아이폰에서는 일어나지 않았어요.",자막 싱크 안맞는건 너무한거 아니오?,False,"{'id': 24041956, 'body': '안녕하세요, 고객님. 쿠팡플레이 입니다.\xa0\n먼저, 이용에 불편을 드려 정말 죄송합니다. 번거로우시겠지만 [프로필]>[의견 남기기]를 통해 해당 콘텐츠를 알려주시면 빠른 시일 내에 수정하겠습니다. 다만, 문의주신 사항은 반영되기까지 다소 시간이 소요될 수 있는 점 양해 부탁드립니다. 앞으로도 꾸준한 개선을 통해 오류를 방지하고 더 원활한 재생 환경을 제공해드릴 수 있도록 노력하겠습니다.\n감사합니다.', 'modified': '2021-07-21T05:11:02Z'}",2021-06-19 13:29:17,1,AEROTURB
1039,"유투브랑 다른 앱으로 TV연결해서 잘 보고 있는데 쿠팡플레이는 연결시도하면 찾을 수 없다고 뜹니다. 
아이폰11이고 TV는 LG UH7650입니다.

답변처럼 쿠팡플레이 지우고 업데이트 그리고 아이폰 리부팅 후 연결 시도했으나 결과는 또 같습니다.",TV랑 연결 안돼요.,False,"{'id': 21783947, 'body': '이용에 불편을 드려 죄송합니다. 계속해서 오류가 반복되는 경우에는 쿠팡플레이 고객센터(1600-9800)으로 문의주시면 더 빠르게 확인드리겠습니다. 불편을 드려 다시 한번 죄송합니다.\n감사합니다.', 'modified': '2021-03-22T02:09:09Z'}",2021-03-16 02:31:26,1,아빠86
1040,일때문에 외국에 왔는데 볼 수 없는 지역이라고 뜨네요.. ㅠㅠ 돈은 나가는데 권한은 없어 아쉽습니다..,외국에서는 왜 못 보나요ㅠㅠ,False,"{'id': 30594363, 'body': '안녕하세요 개선 부탁 드려요 고객님, 쿠팡플레이입니다. 먼저, 이용에 불편을 드려 아쉬운 마음입니다. 현재 쿠팡플레이는 국내에서만 서비스되고 있어 해외에서의 사용이 제한적인 점 고객님의 양해 부탁드립니다. 보내주신 소중한 의견은 참고하여 추후 더욱 다양한 환경에서의 사용을 위해 개선할 수 있도록 노력하겠습니다. 앞으로도 고객님의 의견을 경청하여 발전해나가는 쿠팡플레이가 되겠습니다! 꾸준히 지켜봐 주시고 높은 평점으로 응원 부탁드립니다. 감사합니다 :)', 'modified': '2022-06-28T07:17:37Z'}",2022-06-24 13:16:55,3,개선 부탁 드려요
1041,아이패드에서 크게 보고 싶은데 재생버튼을 누르면 총 재생시간이 0:00이라고 나옵니다. 보고싶어요.ㅠㅠ,갤럭시폰에선 잘 작동되는 아이패드프로에서 재생이 안됩니다ㅠㅠ,False,"{'id': 22314015, 'body': '이용에 불편을 드려 정말 죄송합니다. 오류가 발생한 경우 앱 삭제 후 재설치, 사용하시는 모바일 기기 재부팅을 권장드립니다. 이후에도 동일한 오류가 발생할 경우, 번거로우시겠지만 [프로필]>[의견남기기] 혹은 쿠팡플레이 고객센터(1600-9800)를 통해 고객님의 기기 정보를 남겨주시면 보다 빠르게 확인 드리겠습니다. 불편을 드려 다시 한번 죄송합니다. \n감사합니다.', 'modified': '2021-04-19T06:07:38Z'}",2021-04-14 05:33:25,3,서화린
1042,애플TV에서도 미렁이 되게 하거나 어플을 출시 해주세요.,애플TV 미러링 지원 요청,False,"{'id': 27569920, 'body': '안녕하세요 고객님, 쿠팡플레이입니다. 먼저 이용에 불편을 드려 죄송합니다. 현재 쿠팡플레이는 애플 tv에 지원하고 있지 않습니다만 고객님의 의견을 내부에 전달하였습니다. 애플tv 앱스토어에서는 다운로드가 불가능하지만, 스마트티비 또는 크롬캐스트에서 미러링이 지원되고 있습니다. 앞으로도 편안한 시청을 위해 노력하는 쿠팡플레이가 되겠습니다. 감사합니다.', 'modified': '2022-01-21T02:35:06Z'}",2022-01-19 01:04:31,5,오우짱짱
1043,"쿠팡플레이에서 ""보고싶다 드라마"" 업로드 해줬으면 좋겠어요",쿠팡플레이 너무 좋아요❤️‍🔥,True,"{'id': 27028679, 'body': ""안녕하세요, 고객님. 쿠팡플레이 입니다. 소중한 의견 남겨주셔서 감사합니다. 요청주신 '보고싶다' 콘텐츠도 추후에는 제공해 드릴 수 있도록 노력하겠습니다. 고객님께 보다 다양하고 재밌는 콘텐츠를 제공하기 위해 계속해서 준비 중에 있으니 앞으로도 많은 관심과 이용 부탁드립니다!\n감사합니다."", 'modified': '2021-12-26T02:46:50Z'}",2021-12-26 02:46:50,5,도인혜
1044,"영상 재생 중에 제어창을 내리면
미디어 재생중인걸로 인식이 안되네요
버그 같은데 고쳐주세요",미디어 재생으로 인식이 안되네요,True,"{'id': 25633913, 'body': '안녕하세요, 쿠팡플레이 입니다. 소중한 의견 감사합니다.\xa0\n현재 ios 스테리오 공간화는 지원하지 않고 있습니다. 고객님의 편안한 시청 환경을 위해 ios 스테리오 공간화 기능도 추후에는 제공 드릴 수 있도록 최선을 다하겠습니다. 앞으로도 더 편리하고 즐거운 서비스를 제공해 드리도록 최선을 다하겠습니다.\r\n감사합니다.', 'modified': '2021-10-12T15:25:09Z'}",2021-10-12 15:25:09,4,인ㅊ438
1045,"키즈 모드 해제시 키보드가 안 떠서 해제를 못하네요. 
그리고, 키즈 모드의 연령이 몇 살까지인지 모르겠지만 영상물 등급에 맞춰서 조금 더 세분화된 등급 설정을 할 수 있게 해주세요.",키즈 모드 해제시 키보드가 안 뜹니다.,False,"{'id': 24022226, 'body': '안녕하세요, 고객님. 쿠팡플레이 입니다. 먼저, 이용에 불편을 드려 정말 죄송합니다. 키보드 오류로 인해 고객님께서 불편함을 느끼셨을 것 같습니다. 오류가 발생할 경우 앱 삭제 후 재설치, 사용하시는 모바일 기기 재부팅을 권장드리며 계속해서 오류가 반복되는 경우에는 쿠팡플레이 고객센터(1600-9800)으로 문의주시면 더 빠르게 확인드리겠습니다. \n또한, 고객님의 편안한 시청 환경을 위해 세분화된 등급 설정 기능도 추후에는 제공 드릴 수 있도록 최선을 다하겠습니다. 앞으로도 더 편리하고 즐거운 서비스를 제공해 드리도록 최선을 다하겠습니다.\n감사합니다.', 'modified': '2021-07-20T06:55:17Z'}",2021-06-20 09:38:07,2,kimsuhyuk
1046,혹시 안드로이드버젼이 낮은 휴대폰에서도 앱 다운 받을 수 있게 해주실 수 있나요?,안드로이드 버전,False,"{'id': 24021543, 'body': '안녕하세요, 고객님. 쿠팡플레이 입니다. 먼저, 이용에 불편을 드려 정말 죄송합니다. 현재 쿠팡 플레이에서는 낮은 버전의 안드로이드 휴대폰에 서비스를 제공하고 있지 않습니다. 많은 양해 부탁드리며 추후에는 제공 드릴 수 있도록 최선을 다하겠습니다. 앞으로도 더 편리하고 즐거운 서비스를 제공해 드리도록 최선을 다하겠습니다.\n감사합니다.', 'modified': '2021-07-20T06:23:17Z'}",2021-06-15 16:09:13,5,ppoid
1047,"재생오류가 이렇게 많아도 되는 건가요
어플 삭제하고 핸드폰 재부팅하고 10분 기다리라 하셔서 
몇 번을 시도했는데도 한 시간째 이러네요
바쁘시겠지만 이런 오류는 빨리 시정 부탁드립니다.",해도 해도 너무하네요 ..,False,"{'id': 23640716, 'body': '이용에 불편을 드려 정말 죄송합니다. 오류가 발생한 경우 앱 삭제 후 재설치, 사용하시는 모바일 기기 재부팅을 권장드립니다. 오류가 계속 발생할 경우 [프로필]>[의견남기기] 혹은 쿠팡플레이 고객센터(1600-9800)를 통해 고객님의 기기 정보를 남겨주시면 보다 빠르게 확인 드리겠습니다. 불편을 드려 다시 한번 죄송합니다.\r\n감사합니다.', 'modified': '2021-06-29T00:07:48Z'}",2021-06-08 10:41:03,1,꺄룩탱힝탱
1048,"물론 최근에 출시한 플랫폼인건 인정하지만
4k 미지원되어 화질차이가 나는건 너무 아쉽습니다",4k 미지원이 아쉽네요,False,"{'id': 25633793, 'body': '안녕하세요, 고객님. 쿠팡플레이 입니다.  소중한 의견 감사합니다. 문의주신 4K 화질 지원 기능의 경우 준비 중에 있으며 빠른 시일 내에 제공해 드리도록 하겠습니다. 앞으로도 더 편하고 즐거운 서비스 제공해 드릴 수 있도록 최선을 다하겠습니다.\r 감사합니다.\r', 'modified': '2021-10-12T08:37:11Z'}",2021-10-08 23:13:55,3,가나다라ㅏ
1049,쿠팡플레이 애플티비에서 못보는게 너무 아쉽네요...ㅠㅠㅠㅠ 저 울어요,다 좋은데 애플티비에선 왜 안봐지나요 ㅠㅠㅠ,False,"{'id': 30613049, 'body': '안녕하세요 식빵맨씨 고객님, 쿠팡플레이입니다. 소중한 의견 남겨주셔서 감사하며 다양한 기기에서 시청하지 못하시는 아쉬움에 충분히 공감하고 있습니다. 요청 주신 애플 TV 지원에 대한 의견을 참고하여 고객님께 더욱 편리한 시청 환경을 제공 드릴 수 있도록 개선해나가겠습니다. 쿠팡플레이는 다양한 스마트 TV를 추가로 지원하도록 계속해서 업데이트를 진행하고 있으며, 쿠팡플레이 FAQ를 통해 추가 지원되는 기기를 확인해 보실 수 있습니다. 그 전까지 불편하시더라도 다른 기기를 통해 쿠팡플레이를 이용해 주실 것을 권장드립니다. 앞으로도 더욱 유용한 서비스를 제공 드릴 수 있는 쿠팡플레이가 되겠습니다! 지속적인 관심과 더욱 높은 평점 부탁드립니다 :) 감사합니다.', 'modified': '2022-06-29T05:43:29Z'}",2022-06-27 22:31:05,4,식빵맨씨
1050,안드로이드에서는 잘 되는데 왜 애플만 이럴까요? 아이패드로 보다가 빡쳐서 갤럭시탭으로 보니 아주 재생이 잘되서 놀랐네요. 이건 개선 안되나요?,애플 ios 넘 불안정해요,False,"{'id': 29657860, 'body': '안녕하세요 영상보가다 빡쳐서 글남김 고객님, 쿠팡플레이입니다. 먼저, 이용 중 불편을 드려 죄송합니다. 혹 네트워크 오류를 경험하신 걸까요? 안정적인 네트워크 연결 상태에서도 오류가 발생한다면 먼저 시청 중이신 모바일 기기의 재부팅 및 쿠팡플레이 앱 재실행을 부탁드립니다. 이후에도 같은 오류가 지속되는 경우 고객님의 시청 환경을 파악하여 더 자세히 안내해 드리기 위해 쿠팡플레이 고객센터 (1600-9800) 에 문의를 부탁드립니다. 고객님의 원활한 시청을 위해 최대한 빠르게 확인하여 도움을 드리고 개선이 필요한 부분이 있는지 점검해보겠습니다. 감사합니다.', 'modified': '2022-05-10T08:06:54Z'}",2022-05-08 10:44:51,2,영상보가다 빡쳐서 글남김
1051,넷뭐시기랑 웨뭐시기는 드럽게 비싼데 얼마나 좋습니까 우리 “쿠팡” 사랑합니다,쿠팡플레이 사랑하고 사랑합시다,False,"{'id': 27843728, 'body': '안녕하세요 고객님, 쿠팡플레이입니다. 쿠팡플레이를 재밌게 시청하고 계시다니 진심으로 감사드립니다 :) 앞으로 더욱 즐거운 콘텐츠를 시청하실 수 있도록 노력하는 쿠팡플레이가 되겠습니다. 감사합니다!', 'modified': '2022-02-04T08:52:32Z'}",2022-02-03 04:58:45,5,기여미미미미미미ㅣ미미ㅣㅣ
1052,쿠팡플레이 너무 좋은데 애플티비에 앱이 없고 미러링도 안되요. 애플티비와 연동되게 해 주세요!!,애플티비와 연동되게 해주세요..,False,"{'id': 27294219, 'body': '소중한 의견 감사합니다, 고객님. 문의주신 기능도 추후에는 제공드릴 수 있도록 노력하겠습니다! 앞으로도 많은 이용과 관심 부탁드립니다. 감사합니다.', 'modified': '2022-01-07T08:20:30Z'}",2022-01-02 13:21:36,4,킹죠지
1053,"네트워크에 이슈가 발생했다면서 자꾸 튕기네요
저번주까지는 잘 됐는데 왜 그런건가요",내일은 국민가수 생방송으로 보고싶었는데,False,"{'id': 26313072, 'body': '안녕하세요, 고객님. 쿠팡플레이입니다.\xa0\n먼저, 이용에 불편을 드려 정말 죄송합니다. 현재 일부 iOS앱에서 콘텐츠 상세페이지를 통해 재생이 불가한 이슈가 발견되어 1.3.8(732) 버전에서 수정되었습니다. 다음과 같은 오류로 인해 고객님께서 불편함을 느끼셨을 것 같습니다. 앱 업데이트를 권장드리며 계속해서 오류가 반복되는 경우에는 playhelp@coupang.com 혹은 쿠팡플레이 고객센터(1600-9800)으로 문의주시면 더 빠르게 확인드리겠습니다.\n감사합니다.', 'modified': '2021-11-17T05:00:05Z'}",2021-11-11 15:28:46,2,아포방포보라해
1054,"서비스 기획하는 분 이걸 볼 수도 있을 것 같다는 희망에 써봅니다 
미드 영드 보는데 한글자막만 있고 영어자막은 없어요
넷플릭스는 두개 다 있어서 좋거든요 

영어자막 넣어주세요...",좋은데 한글자막만 있나요 왜 영어자막 넣어주세여~,False,"{'id': 22855847, 'body': '소중한 의견 감사합니다, 고객님. 남겨주신 의견은 유관부서에 전달하여 추후에는 영어 자막도 제공해 드릴 수 있도록 노력하겠습니다! 앞으로도 고객님의 편안한 시청 환경을 위해 최선을 다하겠습니다.\n감사합니다.', 'modified': '2021-05-17T15:33:17Z'}",2021-05-10 09:53:18,3,정닥가
1055,모바일로만 보자니 불편한점이 많고 아직 앱 완성도가 미숙한거 같습니다,pc버전도 나왔으면 좋겠네요,False,"{'id': 22060850, 'body': '소중한 의견 감사합니다, 고객님. 요청주신 PC용 쿠팡플레이는 준비 중에 있으며 빠른 시일 내에 제공드릴 수 있도록 하겠습니다! 앞으로도 고객님의 편안한 시청 환경을 위해 최선을 다하겠습니다.\n감사합니다.', 'modified': '2021-04-06T02:03:27Z'}",2021-04-04 13:27:09,3,좋은데 아직은 좀...
1056,"원래도 쿠팡 와우 잘 쓰고 있었는데 덤으로 ott라니...
정말 좋지만 ott의 기본인 태블릿 지원이 없는게 아쉽네요.
언제쯤 지원이 되는지...",덤인 서비스라 좋네요,False,"{'id': 20896701, 'body': '소중한 의견 감사합니다, 고객님. 문의주신 테블릿 PC용 쿠팡플레이는 업데이트 예정에 있습니다. 빠른 시일 내에 제공 드릴 수 있도록 노력하겠습니다! 앞으로도 많은 이용과 관심 부탁 드립니다.\n감사합니다.', 'modified': '2021-02-06T15:08:53Z'}",2021-02-01 15:37:34,3,언제 업데이트 되나요
1057,무한도전이나 런닝맨 볼려고 했는데 제가 볼려는게 없는게 좀 아쉽.. 해줄거면 모두 업로드 해주세요..,음..,False,"{'id': 28773677, 'body': '안녕하세요 😒😅😒😅😒😅 고객님, 쿠팡플레이입니다. 원하시는 콘텐츠가 없어 아쉬우셨을 것 같습니다. 고객님께 더욱 즐거운 콘텐츠를 제공드릴 수 있도록 자세한 피드백을 앱 내 [프로필] 메뉴 내 [의견 남기기]에 남겨주실 수 있을까요? 고객님의 의견은 양질의 콘텐츠를 제공하도록 개선하는데 큰 힘이 됩니다! 쿠팡플레이가 더욱 다채로워질 수 있도록 지속적인 피드백과 더욱 높은 평점으로 응원 부탁드립니다 :) 감사합니다.', 'modified': '2022-03-25T06:28:37Z'}",2022-03-23 22:55:27,3,😒😅😒😅😒😅
1058,"로그인 계속 실패하네요..
비밀번호/아이디찾기, 회원가입 안내가 있어야할 것 같은데 어쩜 이렇게 불친절하죠? ㅠㅠ........ 
시간을 할애했음에도 로그인 못하고 있다는 것이 요즘 오픈한 서비스가 맞나 싶네요",로그인,False,"{'id': 20394578, 'body': '안녕하세요. 고객님.\r\n먼저, 이용에 불편을 드려 정말 죄송합니다.\r\n\r\n오류가 발생한 경우 앱 삭제 후 재설치, 사용하시는 모바일 기기 재부팅을 권장드리며\r\n계속해서 오류가 반복되는 경우에는 쿠팡플레이 고객센터(1600-9800)으로 문의주시면 더 빠르게 확인드리겠습니다.\r\n\n감사합니다.', 'modified': '2021-01-14T08:08:03Z'}",2021-01-07 06:18:12,1,펭맘
1059,어떻게 챔스 진출권을 놓고 다투는 가장 중요한 리그 마지막 경기인데 서버관리를 이딴식으로 할수가 있죠? 시청자들 돈 받아먹고 서버관리 이딴식으로 할거면 그냥 하지 마세요;,이럴거면 스포츠경기 중계하지 마세요;,False,"{'id': 29974855, 'body': '안녕하세요 ㅋㅌㄹㅇㅇㄴ 고객님, 쿠팡플레이입니다. 서비스 이용 중 불편을 드려 진심으로 죄송합니다. 지난 5월 22일 밤 회원 가입 및 로그인 시도가 폭증하면서 23:58 경 시스템 장애가 발생하였고, 이로 인해 5월 23일 00:53까지 약 55분 간 접속 장애가 발생하였습니다. 이 시간 동안 생중계 시청 및 콘텐츠 이용에 불편을 드린 점에 대해 깊이 사과드리며, 추후 같은 장애가 재발하지 않도록 원인 파악 및 개선을 진행하고자 합니다. 더욱 안정적인 시청 경험을 제공하기 위해 철저히 재점검하고 개선할 것을 약속드립니다. 감사합니다.', 'modified': '2022-05-26T05:18:59Z'}",2022-05-22 15:36:31,1,ㅋㅌㄹㅇㅇㄴ
1060,"집에서 큰화면으로 보려고 하니 안되네요

지원 안하는 건가요??

애플티비용 어플은 나올계획 없나요",애플티비 미러링은 안되네요,False,"{'id': 28163687, 'body': '안녕하세요 고객님, 쿠팡플레이 입니다. 먼저 애플티비로 시청하기 어려워 많은 불편을 겪으셨을 것 같습니다. 애플TV 지원은 내부에 전달드렸습니다. 더욱 편안한 시청을 위해 노력하는 쿠팡플레이가 되겠습니다. 감사합니다.', 'modified': '2022-02-21T08:33:18Z'}",2022-02-18 08:27:54,3,곧미남석군
