,userName,title,isEdited,review,date,rating
1314,jeeeewon119,시리즈 문제,False,"메이즈러너3 추가해주세요 1,2 화는 있는데 3이 없네요 ㅠㅠㅠ 내용이 연결되는 영상물 같은 경우는 시리즈 전체를 추가해주세요 ㅜㅜ 못 보고 있어요",2021-01-03 08:34:54,4
1315,꾬댕,유후,False,"사람들 보고 결제하라고 별 다섯개 줍니다 
진짜 넷플릭스는 
이게 있어? 와 이게 없어? 로 말이 끝나네유~?
다들 그냥 왓챠하세열",2020-12-19 17:05:55,5
1316,🐨지효알라🐨,너무 안좋아요 ㅠㅠ 별 5개해야올라갈꺼같아서,False,계속 로그인 안돼고 랙걸리고 많이 안나와잇어용,2020-09-05 11:18:25,5
1317,고구마감자옥슈슈,제발 오류 수정 좀!!!,False,"자막이 중간에 꺼지는 현상이 몇주째 발생하는데
대체 오류수정 업데이트 언제 하시나요?
무료앱도 아니고 유료앱 사용하는데 한달 가까이 오류수정이 안되는게, 그것도 시청에 심각한 불편을 초래하는 오류를 수정 안하고 있는게 말이되나요
그뿐만이 아니라 오프닝건너뛰기 누르면 맨앞으로 다시 되돌아가는 오류도 계속 발생합니다
쓸데없는 업데이트 말고 오류부터 좀 고치세요",2020-11-13 17:36:06,1
1318,효빈아범,신규채널 더해주세요ㅠㅠ,False,"다좋은데,새로운 채널이 없어요.
렉도좀걸리고,가끔씩 끊어저요ㅠㅠ 
그거빼곤 최고입니다 ❤️",2020-08-31 08:41:42,5
1319,불평러아님,영상 좀 추가해주세요ㅠㅠ,False,해리포터 보고 싶었는데 ㅠㅠ 추가 해주세요. MBS에서 하는 프로그램은 아예 없네요 ㅠㅠ 신서유기도 보고 싶은데,2020-08-30 06:30:25,5
1320,리뷰좀달자,장르,False,"뭐 볼지 고민하면서 계속 고르다가 생각든건데, 포스터를 탭하면 연령대랑 영상이 몇분짜리 인지 이런부분 나오는데 이 작품이 무슨 장르인지도 나와있었으면 합니다 ! 줄거리가 나와있어도 이게 무슨 장르인지 파악이 안되니까 좀 불편하네요 장르도 같이 띄어주셨으면 합니다.",2020-05-21 18:05:39,3
1321,액션의 맛,고화질,False,웹에서 고화질로 설정하고 네트워크 빵빵 한데도 계속 저화질로 나오네요.  그리고 설정인터페이스 좀 앱으로 쉽게 바꿀 수 있었으면 좋겠습니다.추천 프로그램도 맨날 똑같은 것만 나오니 금방 질리기도 하구요.,2019-05-20 14:34:04,3
1322,이에림,정말정말 만족이에요,False,제발제발 낭만닥터김사부 시리즈 좀 컨텍해주셍후ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ 넷플릭스 60년이상은 계약할게요 진2& 부탁드립니다 딴건 너무 만족스러워요ㅜㅜㅜ ㄴㅇ만닥터김사부 부탁드립니🍰🍰🙏🙏🙏,2020-05-10 05:17:14,5
1323,백콩언니,시청하고있던 미드 시즌 하나가 없어졋어요,False,"오리지널스라는 뱀파이어 미드 시리즈가 원래 1~5 시즌까지 있었는데 시즌 3을 보던 중 갑자기 시즌 1,3이 없어지고 2,4,5만 있어요 왜그런건지 제발 피드백 주세요",2020-03-17 19:06:23,4
1324,ㅎㅋㅎㅎㅎ,로딩이 느린 게 단점이네요,False,"돈을 지불하고 이용하는 어플치고는 사파리보다도 현저히 느린 로딩속도와 백그라운드 유지시간이 매우 짧게 느껴지는 점이 큰 단점으로 다가오네요. 화질을 설정하는 옵션도 없는 점이 상당히 아쉽고요. 일단 로딩 시간이 다른 영상 매체 이용할 때에 비해 너무 크게 비교됩니다!
tv로 이용하기엔 불편함 없을 듯 하나 휴대폰으로 짧게짧게 오가며 보기엔 상당히 불편하네요.",2020-01-04 13:29:44,2
1325,환상의 나라 에버랜드,ios 업데이트하고 자막 크기 무슨일이야...,False,"내 새끼 얼굴이 안보이잖아요...
이백미터 밖에서도 자막만 보일 지경이라고요
제ㅏㄹ 빨리 시급하게 수정해주세요...
결제 그만할까 엄청 고민되니까요
내 새끼 얼굴 주말내로 안보이면 바로 구독취소를 눌러버릴 것 같네요",2019-12-19 11:50:03,2
1326,우히히코쿠,시계상단바,False,"제가 아이폰 ios13 으로 업그레이드 한 뒤에 영상을 보니까 위에 상단바가 없어졌어요,,,그 시계랑 배터리 잔량이랑 나오는거요 영상볼때 보여서 편했는데 없어졌는데 방법이 없나요?",2019-09-20 18:29:47,4
1327,MK______________,성인인증 요구에 대하여,False,"넷플릭스를 꽤 오래 구독하고 있습니다. 오늘 <마인드헌터>를 “다시” 보려는데 갑자기 성인인증을 하라고 하더군요. 생각해보니 이미 예전에도 이런식의 성인인증을 요구받았던 기억이 납니다. 왜 같은 구독자에게 같은 인증을 반복적으로 요구합니까? 그 사이 나이가 어려졌을까봐서요? 반복적 인증요청에 관한 적합한 규정을 정확하게 제시하시기 요청합니다. 그리고, 제가 진짜로 묻고싶은것은, 왜 지속적으로 성인인증을 위한 개인정보(전화번호)를 요구하고 홍보문자 수신에 동의하는지 여부를 슬쩍 곁들여 묻는 것인지요? 진짜 목적이 성인인증인지 마케팅 문자 수신 고객 수 증대인지 참 알 수 없는 노릇이네요. 고객센터도 엉망이라 앱스토어에 씁니다. 제 문의에 대한 답변 받고싶습니다.",2019-09-03 13:09:03,1
1328,봉더기,시청기록 삭제 만들어주세요,False,"안드로이드는 있다는데 왜 아이폰은 없나요
아이폰 차별하는것도아니고.. ㅠㅜ
시청중인거 다 봐도 안없어지고 개선 좀 해주세요",2019-07-01 02:26:25,4
1329,케이이케이이케케케이,정말 좋은데...,False,"영어 자막이 왜 이렇게 왔다갔다하게 만들어 놓으셨나요? 고정 좀 할 수 있게 개선 좀 해주세요.
그리고 백그라운드 재생도 가능했으면 좋겠네요.",2019-05-07 03:52:54,3
1330,하셍언 사랑해,영화요청+건의사항🗣,False,"시리즈 영화나 애니메이션 영화가 별로 없는게 아쉬워요ㅜㅜㅜ 지브리 영화 진짜 왜 없는지 의문이에요,,해리포터도요 제발 넣어주세요🤦‍♀️ 그리고 자막이 자꾸 위아래로 왔다갔다 거리는게 신경쓰여요. 자막크기 줄일수 있는것도 만들어주세욤ㅜㅡㅜ",2019-05-02 16:16:05,3
1331,ㅅ도저야우처,제 한달무료 어디갔나요ㅜㅜ,False,사파리앱으로 무료한달 가입하고 앱을 깔아서 다시 로그인하니까 이메일이 없다고합니다... 결국엔 다시 가입하게됐는데 무료한달은 없어지고 바로 결제가 됐네요... 무료한달지나도 결제하려고 생각은 했는데 뭔가 급 돈이 빠져나가니까 돈뜯긴거 같고 저도 무료로 한달쓰고싶은데 이거 해결좀 해주세요...,2018-08-13 16:44:37,3
1332,빈파,시청 중인 콘텐츠,False,보다가 재미가 없거나 해서 중단한 콘텐츠를 삭제하는 기능이 필요하다고 생각함...보지도 않는데 괜히 떠 있고 취향에 반영되는 것도 바람직하지 않음,2019-04-25 14:10:57,4
1333,끄름소,업로드 속도,False,새로운 화 업로드 속도가 너무 느려요 .. 그래도 저녁 9시30분이나 10시에는 올라올 줄 일았는데 11시 좀 넘어서 올라오네요 ㅠㅠ 뭐 다른 이유가 있나요? 아니면 저만 그런건가여ㅠㅠ,2022-03-27 13:32:13,3
1334,넷플 사용자,진짜 넷플 정떨어진다,False,"지금 약 n 년째 사용 중인 시청자인데 요즘 넷플이 정떨어지는 짓만 해서 왓챠,티빙등등 다른 앱들 깔아서 사용해 봤는데 넷플보다 볼 수 있는 영화, 드라마 등 훨씬 많고 가격도 저렴하고 가족끼리 공유도 돼서 넷플은 다른 앱들 중에 없는 드라마나 보려고 계속 사용 중이에요;; 최근에 기사 봤는데 넷플이 돈을 내고도 광고를 시청해야 볼 수 있다 해서 광고제 도입하면 그냥 끊어버리려구여;; 진짜 최악이다 요즘 넷플 왜 이래",2022-05-15 14:23:25,1
1335,힘드러ㅓ,🥴,False,"좋긴 좋은데... f4태국편 넣어주심 안될까요...ㅠㅠ 
태국편 다른 작품들도 있긴한데.. 정말 f4 태국편 너무 
보고싶고 제발 넣어주시면 좋겠읍니다.. 진짜 진짜 
제발루ㅜㅜㅜ",2022-02-17 13:54:00,4
1336,노누나,청각장애인 입니다,False,"잘 보고 있고요 한가지 청각장애가 있어 드라마는 자막으로 볼수 있는데 우리나라 영화는 자막이 없어서 볼수가 없어요
볼수 있게 해주시면 감사하겠습니다",2021-10-15 03:30:18,4
1337,ㅎㅎㅎㅎㅎㅎㅎㅅㅎ,화면이랑 자막이 안보여요,False,"꼭 캡쳐하면 나오는 화면처럼 보이는데 소리랑 재생바는 진행중이고.. 회차의 막판 5분?은 볼 수가 없는 수준인데요. 처음에는 아이패드 미니5에서 그러다가, 갤럭시 s8도 간간히 그러더니 아이폰 프로 11에서 회차 나갔다 들어가면 3초 보이고 검게 변하니까 너무너무 화나요ㅜㅜ 앱 깔았다 지워봤어요",2021-09-18 18:11:43,1
1338,요잇요오잇,오류,False,소리만 나고 검은 화면 뜨는 오류 고쳐주세요,2021-09-17 05:18:47,1
1339,도깨비무사,검열,False,"영화는 아직 안봐서 모르겠고
애니는 자막 ㅈㅁ이고 수준 아주 낮아요
직역보다 의역도 심하고 내용과 동떨어지고
마치 영어처럼 어순이 바뀌어요
우리나라랑 같은 어순인데 말이죠
그리고 검열
이번달 끝나면 결제 그만 할까 
심히 고민중이에요
넥플 이 질못한거 아니라는 글도 봤는데
어쩌라구요 결국 보는 나는 
성인인데 모자이크에 삭제된 걸 돈주고
구입함 바보가 되는 걸요
암튼 많이 실망 스럽습니다",2021-07-19 19:37:59,1
1340,꼄짱이,자막 오류는 왜 수정을 안하시나요?,False,오역은 그렇다쳐도 급하게 쓴거마냥 오타가 가득한데 왜 수정을 안해주시나요? 넷플릭스 사용자도 많은만큼 사용자들을 위한 배려 가득한 어플이 되었으면 좋겠습니다.,2021-01-19 17:41:56,3
1341,엉쩡랑공,기다리고 있을게요,False,"하이큐 4기 넣어주세요 지ㄴ짜 보고 싶은
애니들이 없어서 라프텔이나 왓챠로
넘어가고 싶은 마음이 두둑합니다 핰",2021-03-28 01:45:44,5
1342,달의연인 최고,휴,False,아니 정말 너무 좋은데 제가 원하는 드라마나 영화가 별로 없는거 같아요 그래서 제가 드라마 보려고 기대에 가득차있는 상태에서 드라마 검색하면 없는게 꽤 있더라고요 정말 그럴때마다 실망감이 엄청 커요......... 영화나 드라마 많이 업로드 되면 좋겠어요....,2020-05-03 13:41:24,3
1343,세.젤.예. 정서 공듀님,지붕뚫고하이킥,False,"다 좋은데 지붕뚫고하이킥 나오면 좋겠어요.🤩 
MBC SBS KBS는 많이 없던데 드라마랑 예능 더 추가 해주세요.😢 다른거는 다 좋아요👍",2021-01-02 02:37:46,5
1344,joun초롱,신서유기 추가해주세요,False,신서유기 추가해주세요,2020-11-27 13:10:45,4
1345,swimmingdeia,이중 자막 기능 꼭 필요해요 ㅠㅠ,False,아이패드에서도 크롬 확장프로그램처럼 두 언어로 자막 동시에 볼 수 있는 기능 탑재되면 유료 가입자 수 두배는 더 늘어날듯,2020-10-23 12:37:20,4
1346,노놔아처터토너ㅗ마옽ㅎㅌ토,해리포터 넣어주세요.,False,"진짜 넷플릭스 너무 좋아요.
근데 해리포터가 없는게 정말 아쉬워요.
제발 해리포터 넣어주세요.
앱 자체는 정말 좋습니다💖",2020-10-21 07:16:48,5
1347,쵬쪙,아주 좋은데 왜 뒷부분은 자막이 안뜨죠?,False,잘사용하고 있었는데 업데이트 후 후반 후 내용으로 가면 한글자막 안떠요!,2020-09-26 03:36:31,5
1348,flanuer,굳굳,False,넷플릭스만큼 버그 자주 수정해주고 피드백 바로 반영해주는 어플도 몇 없는거같네요..항상 잘 이용하고있습니다~,2020-06-01 23:57:00,5
1349,수니도리,갑자기 인터넷연결이 안된다네요,False,"어제까지 분명 잘보고있었는데 오늘 넷플에 들어가니깐 인터넷이 연결이 안된다뜨네요
 넷플빼곤 인터넷접속원할하고 또 데이터로 연결해도 인터넷연결이 안된다뜨고 앱을 삭제했다 다시깔아도 똑같은데 제핸드폰이 문제인가요?;0; 결제했는데 제가 보고싶은시간에 못본다니 너무 아깝다는 생각이 들어요",2020-02-15 08:38:10,3
1350,지금제속이불타요,화면 캡처 할 수 있게 해주세요,False,영상 녹화면 모르겠는데 자막 빼고 화면 캡쳐 불가능한 거 너무 불편해요 화면 캡쳐한다고 영상 자체를 보거나 그 소리를 들을 수 있는 것도 아닌데 캡쳐는 할 수 있었으면 좋겠어요 ㅠ,2020-04-25 14:53:18,4
1351,eunseo__,소리는 계속 나는데 화면이 안 떠요,False,"끊김 현상이 너무 많고 소리는 계속 나오는데 화면이 멈추거나 안나와서 나갔다 들어오기를 반복하고있는데 그래도 계속 그러네요.
컴퓨터는 괜찮은데 패드로 볼땐 그래요
제가 쓰는 기종은 갤럭시 탭 a(2019)입니다
제발 고쳐주세요",2020-03-18 07:12:31,2
1352,이맥스,반드시 개선이 필요한부분 .,False,"고객센터에 글을 올리는 부분이 굉장히 어렵게돠어 있다. 문제점을 어디에 제기해야하는가??  티비계정 연결하니 과금이 6000원정도 올라가는데, 한번에 로그인 될때가없고 재로그인 수없이 뜨고 연결이 아예 안될때도 많다. 연결이 굉장히 불안정함은 물론 , 화질이 깨지는 일도 부지기수. 요즘따라 더욱 그런듯함 .  이럴거면 뭐하러 돈은 더 받는걸까.???",2020-03-15 15:59:39,1
1353,s연,앱이 기기와 호환 되지 않아요,False,s8 사용 중인데 설치가 안돼요ᅮ넷플릭스 홈페이지에 있는 고객센터 설명 대로 해도 안되네요ㅜ빠른 시일 내에 해결 부탁드립니다!!,2019-12-29 16:03:09,3
1354,자막크기좀,자막크기 못고치나요,False,잘 이용하고 있었는데 아이패드 자막 크기가 너무 큽니다 고객센터에서 찾은데로 해도 크기가 그대로입니다 빨른 문제개선 해주세요,2020-02-11 07:39:34,4
1355,mnmz07,"우회, 위치, 제안하기",False,"해외 컨텐츠 한국으로 안들어 오면 보기라도 하게 앱에서 우회 가능하게 해줘요 뭐야 왜 같은 넷플엔데 한국에는 안들어와 왜

내가 시청중인 목록이 위에 있어야 하는거 아닌가요? 왜 시청목록은 저 아래 있고 뜬금없는 블록버스터 해외 영화가 위에 있나욬 ㅋ ㅋㅋㅋㅋㅋㅋㅋㅋ 사용성 고려 최악이다

예전에는 고객센터 탭을 통해 제안하기 가능했는데 이제는 어플 내에서 제안하기 탭으로 갈 수 있는 길이 없네요 뭐 컴에서만 가능한건가요 ㅋ ㅋㅋㅋㅋ 대체 왜...?",2020-01-20 06:12:32,2
1356,ghkdwnstjd,고객센터,False,넷플릭스 앱에서 웹사이트로 바로 가는 것 좀 만들어 주시고 앱에서 계정 관리 할 수 있게 해주세요,2020-01-09 08:28:21,5
1357,냠둥,다좋은데 외국에서,False,"지금 넷플릭스를 잘 사용하고 있는 사람입니다! 그러나 제가 해외에서 사는데 한국이랑 제가 사는 해외랑 업로드가 된 영화도 있고 그런거 같아요ㅠㅠㅠㅠ 
제발 다 똑같게 해주세요ㅠㅜㅠ 다좋은데 이것만 불편합니다ㅠㅠㅠㅜㅠㅠㅠㅜㅠ",2019-07-07 13:33:30,4
1358,문채희,찜 목록,False,"잘 쓰고 있는데 '내가 찜한 콘텐츠'가 너무 복잡해요. 다 본거랑 안 본 거 정리 좀 할 수 있었으면 좋겠고, 모바일 어플로 들어가면 찜해 놓은 거 목록도 다 안 보입니다...",2019-07-07 07:10:16,4
1359,낄룩릴,진격의거인 시즌추가좀 해주세요!!,False,재밌게 보는중인데 진격의거인이 시즌1밖에 안올라와있더라구요! 시즌3까지 올려쥬세요!!,2019-05-13 13:06:24,5
1360,투ㅑ뉴아야오다에어우,아쉬운점은 구간이 10초뿐이라는 것,False,물론 재밌게 보시기위한 용도로 많이 쓰이겠지만 저처럼 미드로 공부를 해보겠다 하시는 분들에게는 2초 구간이 생겼으면 좋겠어요 곰플레이처럼 구간을 선택할수있으면 좋겠어요,2018-12-03 08:51:51,3
1361,윤현zi,넷플릭스 좃같은 오류,False,"넷플릭스 사이트 오류라고 뜨는것좀 고쳐주세요
인터넷에 검색해보니 저말고 다른분들도 많이 겪는 오류같은데 이거 진짜 좃같아요 ㅡㅡ 
다른분들도 예전부터 문의 많이 한것같은데 눈막고 귀막는분위기네요
제돈내고 결제했는데 이런 불편사항을 겪는게 너무 어이가없어요
넷플릭스 코리아는 이 오류 하루빨리 고쳐주시길 바랍니다",2019-04-12 15:44:34,2
1362,alsdl3523,재생속도,False,넷플릭스 유용하게 쓰고있는 학생입니다. 다만 건의할부분이 있다면 재생속도를 설정할수있게 지원해주셨으면 좋겠습니다!!,2019-03-27 02:04:51,5
1363,아아아아ㅏ앙ㅇ대대대ㅐ,화질 ㅡㅡ,False,유투브랑 많이 비교가 될수밖에 없는게 ... 화질 원래 이렇게 봐야되나요 인터넷들어가서 재생설정이랑 어플안에서 고화질로 설정해도 화질이 겁나 깨지네요 그런다고 계속 다운받아서 볼수도 없고 화질설정하는 기능이 있음 좋겠어요 아이패드 프로입ㄴ다 돈주고 보는건데 추가해주실거라 믿어요 ...,2019-02-24 10:07:27,2
1364,도오디,제발 개선좀 해주세요,False,"제일 비싼 요금 써도 자꾸 저화질로 바뀌고
제일 짜증나는건 영상끊김.....
무슨 1분에 한 번씩 끊겨요;;;;
와이파이 빵빵하고 빨라도 저장속도 진짜....
아이패드 6세대가 유난히 심한것 같은데 제발 개선좀 해주세요.",2019-01-22 16:21:55,2
1365,뽀동참새,바라는점,False,패드로 넷플릭스를 시청하는중인데 자막 크기가 너무 큽니다. 또 가끔 이어보기를 하면 제가 보지도 않은 훨씬 뒷부분으로 이어보기가 시작됩니다. 이것만은 제발 고쳐줬으면 좋겠습니다,2021-12-30 23:31:13,3
1366,Eun0418,skip 기능이 왜 없는지 이해가 안되네요,False,앞으로 10초 뛰어넘는 기능은 없는데 뒤로 10초 기능은 또 있는 것도 웃기구요. 이렇게 사용자 편의성과 사용 패턴을 고려 안하는 앱은 정말 드물듯.. 저같은 요구가 꾸준히 오래전부터 있어 왔는데 별로 어렵지도 않은 기능을 추가하는 업데이트를 왜 안하는 건지? 아이패드로 영화 보다가 skip 안되는 것 너무 불편해서 스킵 기능 생길 때까지는 월정액 결제 안하기로 했습니다. skip 기능이랑 듀얼 자막 기능 업데이트 해주세요!,2018-10-15 03:59:49,1
1367,Itsjin1204,궁금해서 그러는데,False,한달 결제 끝나면 다운 받은 건 그 뒤로 다시 못 보는 건가요? 글고 다운 받을 수 있는 영화가 더 많았으면 좋겠네요 ㅠ,2018-06-10 04:11:24,5
1368,끼끼꼬깔콘,볼것도 없고 가장 비싼데 메리트도없고,False,"말 그대로 입니다. 손님 떨어졌다고 10월부터 광고도 넣고 친구가족계정이랑 공유도 못한다고 하니 가격부분과 모든 부분에서 메리트가 떨어져 타플랫폼으로 갑니다 안녕 진짜 제일 비싼거 사용하는데 태블릿으로 볼때 화질도 짜증났는데 잘됐네여 끝까지 정떨어지게 해주시고 ,,^^",2022-05-13 00:46:05,1
1369,버나덷,자막 문제,False,"미드보는데 중간에 자막이 꺼져요 
한두번도 아니고 매번 그러는데
그러면 다시 영어로 바꿨다가 한글로 설정해야 나오더라고요 빨리 개선좀 해주세요",2020-10-14 17:50:55,3
1370,정도를지키자,화질 문제 좀 고쳐주세요,False,프리미엄 쓰고 있는데 티비로 볼땐 정상이지만 모바일로 보면 와이파이 5G 모두 화질이 제대로 구현 안됩니다. 인터넷 속도 전혀 문제없고요~ 어플이 엉망이라 그런 것 같네요. 프리미엄 결제한 사람들에게 제대로 서비스는 해주셔야죠..?,2021-11-08 23:05:45,1
1371,방탄이 최공ㅇ,별 5점 안 주면 안 보겠지,False,진격의 거인 1기 겨우 다 봤구만 2기보려니까 없다 넷플릭스는 빨리 2기를 복원해라,2021-10-17 08:30:28,5
1372,Oree.review,영상 끝날 때쯤 검은화면,False,영상 끝날 때쯤에 검은화면으로 바뀌고 음성만 나와서 답답하네요 저만 그런 건 줄 알앟는데 그것도 아니고 빠른 조치 취해주시면 좋겠네요,2021-09-17 16:20:10,4
1373,one 통 하다,청소년 가입을 할 수 있도록 해주세요..,False,돈이 없는것도 아니고 정말정말 넷플릭스를 사용하고 싶은데 청소년이라 가입이 안되네요.. 19금 영상이 있다면 성인들만 볼 수 있도록 하고 청소년들이 볼 수 있는 영상들은 볼 수 있도록 해야한다고 생각해요. 넷플릭스 연령제한이 12세 이던데 실제로는 19세 이상이네요. 그냥 19+ 전용 앱이라고 하시던가요..,2021-08-26 15:47:34,2
1374,태태태ㅐ태태태태ㅐ,빅뱅이론을 다시 내놔라.................................,False,"30일까지만 한다고 해서
결국 2주동안 밤 새면서 한 번 더 돌려봄................
좋은 말 할 때 다시 내놔.......................이유라도 공지해주던가...... 띠밤.............. 내 밥친구인데................. 빅뱅이론 가져올 때까지 숨 참음........
아니면 왓챠로간다.............",2020-12-27 09:16:20,1
1375,핑궈5유저,오래 시청하면 시청중이십니까 팝업이 안떠요,False,"넷플 틀어놓고 자는거 좋아하는데 
예전에는 오래 틀면 시청중이십니까 팝업 떠서 자동으로 시청 정지 되던데 갑자기 안되네요.
아침까지 틀려있어요. 
어떻게 해야하나요",2020-12-03 13:22:33,4
1376,jiwooholic💕,자막설정,False,"애용하고 있습니다~핸드폰에서 티비로 연결해서 볼때 자막을 핸드폰에서 설정한걸 티비에선 못 건드리게 하는 기능이 있으면 좋을 것 같아요~
자막설정을 락을 건다든지 그런 기능이요~",2020-11-19 09:25:10,4
1377,🦋Yjw🦋,앱좀 편리하게 만들어주세요,False,넷플릭스 영화보고 광고안나오는건 좋은데 앱사용하기가 너무 불편해요 시청기록 지울려면 pc들어가야하고너무 불편해요 그리고 뮤지컬영화좀 많이 나왔으면 좋겠어요,2020-09-03 02:07:19,3
1378,나키큼,그동안은 잘 사용했습니다.,False,"그동안은 잘 사용했습니다. 하지만 최근 싱크가 안 맞아 다시 켜는 경우가 증가하고, 화면이 상단에 몰려서 나오는 경우도 발생했습니다.(영상 밑부분이 조금 잘리는거 같기도 합니다.) 해결해주시기 바랍니다.",2020-07-18 05:26:55,3
1379,이유염,추가해주세요,False,넷플릭스 진짜 다 좋은데 자막 크기가 너무 크고요 없는 드라마나 영화가 너무 많아요 제발 쌈마이웨이랑 구르미 그린 달빛 별에서 온 그대 추가해주세요!!!!,2020-04-11 17:46:04,4
1380,하랴랴랴ㅑㄹ,더빙 언어 고정할 수 있게 업데이트해주세요,False,"한번 설정하면 계속 그 언어로 시청할 수 있게 해주세요
한국어 더빙 듣고싶으면 내가 알아서 변경할테니까.....
왜 자꾸 자동으로 음성이 변경되죠 심지어 매 화마다ㅋㅋㅋㅋㅋㅋㅋㅋ환장",2020-01-28 15:56:02,3
1381,아피곤해죽겠다,30일무료??ㅋㅋ어림없지,False,"이게 30일 이용권이랍시고 선결제되고나서
환불해달라니까 해지하라네? 아니 첫결제하려고 로그인해서 결제하려니까 안되서 친구껄로 로그인해보고 내 카드만료된거 알아서 바로 로그아웃하고 결제하니까 바로 돈빠져나가대? 그래서 이유가 같은아이피로 로그인기록있어서 무료시청이 불가능하다는 개억지는 뭐냐? 상담사도 띠거웠고 환불해달라니까 짜증내는식으로 아그러면 해지해드릴까요? 제발 잘좀합시다 안그래도 밖에 못나가서 답답한데 한번 이용해보려다가 너무 열받아서 리뷰 작성해봅니다^^",2020-03-14 07:07:11,1
1382,유해진귀요미,자막 크기,False,자막이 너무 커서 눈이 아플 지경이에요,2019-12-15 14:21:57,3
1383,젤라또사장,너무 느림,False,와이파이도 빵빵하고 심지어 데이터를 써도 화면을 빨리 넘길 때 너무 느리고 폰으로 볼 때 잠시 일시정지 해놓고 다시 보려고 들어갔을 때 왜 버퍼링이 걸리는지 모르겠음.. 유투브나 다른 영상들은 전혀 그런 현상이 없는데,2019-06-26 14:59:30,3
1384,공포와 충격,자막 문제!,False,영어공부하려고 신청했는데 일시정지하면 자막이 자꾸 금방 사라지네요 예전에 외국에서 사용하던 넷플릭스는 멈춰도 자막이 고정이 되었는데 한국 넷플릭스는 안되는것 같아요 일시정지때 화면 그대로 유지 될 수 있게 해주세요,2019-05-10 11:34:12,3
1385,키쿠키크크크쿠키,영상 멈춤현상 해결 부탁드립니다...,False,"50분짜리 영상보는데 영상이 멈추는 경우가 평균적으로 4~5번이 넘습니다ㅠㅠㅠㅠ 소리랑 자막만 넘어가고 화면이 정지되어서 나갔다 들어오기를 몇 번을 반복하는지 모르겠어요ㅠㅠㅠㅠ 재밌는 작품들이 많아서 열심히 보고싶은데,, 자꾸 화면이 멈추니,,ㅠㅠㅠ 오류 해결 부탁드려요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ",2019-02-21 14:59:43,3
1386,alsdkf,한영 동시자막을 만들어주세요,False,영어공부를 하는중이라 외국드라마를 잘 챙겨보고 있습니다 요즘 많이 넷플릭스를 통해 영어공부를 하던데 영어자막과 한국자막을 동시에 볼 수 있는 선택권을 주시면 더 수월한 영어공부가 될 수 있을 것 같습니다,2019-03-01 12:55:40,4
1387,전투적4차원,가성비 굿,False,"이 가격에 이정도의 컨텐츠는 조금 부족한것 같으면서도 괜찮네요 꾸준히 신규컨텐츠만 업그레이드 된다면,
그리고 뒤로감기가 있었음 좋겠어요...뒤로감기가 없어서 너무 불편해요!!!!!ㅜㅜ",2018-10-16 15:15:38,3
1388,상도lee,환불부탁드립니다..,False,"작년에쓰고입대했는데
그저께 갑자기 9720원이 결제됐습니다..
앱 깔려있지도않은데..환불 부탁드립니다.",2019-01-23 09:31:10,4
1389,강다움,모바일도 시청기록 남게 해주세요,False,"모바일로도 시청기록 남게 해주세요
영화끝나는순간 없어져 버리네요
그리고 가격대비 볼게..없네요 
뭐보고싶어서 검색하면 한번이라도 나온적이 없네요",2021-04-24 12:24:57,3
1390,Capwnter,작품정보 다 어디갔냐고요,False,기본중에 기본인데 작품 감독이랑 배우들 나오는게 싹 사라지면 뭐가 뭔줄알고 보겠어요 기본적인걸 없애고 엉뚱한거만 추가하네 빙신들도아니고,2018-09-09 07:03:55,4
1391,ㅁㅇㅈㅅㅌㄴㄹㄷ@:,10초 전으로 돌리면 화면멈춤,False,화면 멈츠면서 음성만 들리는거 진짜 개빡침 가격 값을 하세요 그리고 화질도 고화질 설정을 해 놓으면 고화질로 보여줘야죠,2022-04-02 14:24:57,5
1392,마왕넥스트,화질,False,"화질이 갑자기 최악의 화질 9,900원짜리로 변경되었다가 다시 좋은화질 그리고 또 안좋아지고 이렇게 반복됩니다 여금은 프리미엄 쓰고 있고 모바일은 아이폰 12프로 쓰고 있고요
집에서 티비로 볼땐 화질 좋아요
이번에 업데이트도 했는데 계속 그래요
폰으로 볼때 엄청 짜증 나요
빠른 개선 부탁드려요",2021-10-26 09:07:46,1
1393,1020393030303,대탈출 넣어주세요,False,"냇플릭스를 정말잘보고 있는사람 입니다
하지만 원하는 영상이 없어서 아쉽습니다
대탈출 넣어주시면 안될까요??",2021-10-10 07:24:55,4
1394,밤바다ㅏ,해리포터는 왜 없는거죠?,False,"월정액 끊고 보다가 해리포터 보려고 검색했더니
해리포터가 없네요?;; 해리포터를 빨리 넣어주시면 진짜 짱일고같아요. 제발 꼭좀 넣어주세요",2021-09-01 12:01:37,5
1395,dodidksk,다 좋은데 이거 추가해주셨으면 좋겠어용,False,이누야샤 극장판말고 그냥 1기 2기 등 이렇게 있었으면 조켔어영,2021-07-27 04:35:21,5
1396,aedde,뭔가 오류가 있어요,False,"아빠 프로필에서 본 영화가 제 프로필에 시청 중인 컨텐츠라고 떴어요. 처음에 해킹당한줄 알고 놀랐네요.
그리고 시청 기록 줄에서 지워도 그 작품 들어가보면 남은 시간 표시되어 있고 이상해요. 아빠 프로필에선 시청 기록에 안뜨고요. 왜 이런 오류가 생기나요",2021-02-08 15:59:03,3
